,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS
6,2016-01-06T00:00:00,7,0021500531,3,Final,20160106/DALNOP,1610612740,1610612742,2015,4,     ,,Q4       - ,1
7,2016-01-06T00:00:00,8,0021500532,3,Final,20160106/UTASAS,1610612759,1610612762,2015,4,     ,,Q4       - ,1
8,2016-01-06T00:00:00,9,0021500533,3,Final,20160106/CHAPHX,1610612756,1610612766,2015,4,     ,,Q4       - ,1
9,2016-01-06T00:00:00,10,0021500534,3,Final,20160106/MEMOKC,1610612760,1610612763,2015,4,     ,ESPN,Q4       - ESPN,1
10,2016-01-06T00:00:00,11,0021500535,3,Final,20160106/LACPOR,1610612757,1610612746,2015,4,     ,,Q4       - ,1
0,2016-01-05T00:00:00,1,0021500521,3,Final,20160105/NYKATL,1610612737,1610612752,2015,4,     ,,Q4       - ,1
1,2016-01-05T00:00:00,2,0021500522,3,Final,20160105/MILCHI,1610612741,1610612749,2015,4,     ,NBA TV,Q4       - NBA TV,1
2,2016-01-05T00:00:00,3,0021500523,3,Final,20160105/SACDAL,1610612742,1610612758,2015,6,     ,,Q6       - ,1
3,2016-01-05T00:00:00,4,0021500524,3,Final,20160105/GSWLAL,1610612747,1610612744,2015,4,     ,NBA TV,Q4       - NBA TV,1
0,2016-01-04T00:00:00,1,0021500511,3,Final,20160104/TORCLE,1610612739,1610612761,2015,4,     ,,Q4       - ,1
1,2016-01-04T00:00:00,2,0021500512,3,Final,20160104/MINPHI,1610612755,1610612750,2015,4,     ,,Q4       - ,1
2,2016-01-04T00:00:00,3,0021500513,3,Final,20160104/BOSBKN,1610612751,1610612738,2015,4,     ,,Q4       - ,1
3,2016-01-04T00:00:00,4,0021500514,3,Final,20160104/ORLDET,1610612765,1610612753,2015,4,     ,,Q4       - ,1
4,2016-01-04T00:00:00,5,0021500515,3,Final,20160104/INDMIA,1610612748,1610612754,2015,5,     ,NBA TV,Q5       - NBA TV,1
5,2016-01-04T00:00:00,6,0021500516,3,Final,20160104/SASMIL,1610612749,1610612759,2015,4,     ,,Q4       - ,1
6,2016-01-04T00:00:00,7,0021500517,3,Final,20160104/SACOKC,1610612760,1610612758,2015,4,     ,,Q4       - ,1
7,2016-01-04T00:00:00,8,0021500518,3,Final,20160104/HOUUTA,1610612762,1610612745,2015,4,     ,,Q4       - ,1
8,2016-01-04T00:00:00,9,0021500519,3,Final,20160104/MEMPOR,1610612757,1610612763,2015,4,     ,NBA TV,Q4       - NBA TV,1
9,2016-01-04T00:00:00,10,0021500520,3,Final,20160104/CHAGSW,1610612744,1610612766,2015,4,     ,,Q4       - ,1
0,2016-01-03T00:00:00,1,0021500506,3,Final,20160103/ATLNYK,1610612752,1610612737,2015,4,     ,,Q4       - ,1
1,2016-01-03T00:00:00,2,0021500507,3,Final,20160103/CHITOR,1610612761,1610612741,2015,4,     ,,Q4       - ,1
2,2016-01-03T00:00:00,3,0021500508,3,Final,20160103/MIAWAS,1610612764,1610612748,2015,4,     ,,Q4       - ,1
3,2016-01-03T00:00:00,4,0021500509,3,Final,20160103/PORDEN,1610612743,1610612757,2015,4,     ,,Q4       - ,1
4,2016-01-03T00:00:00,5,0021500510,3,Final,20160103/PHXLAL,1610612747,1610612756,2015,4,     ,,Q4       - ,1
0,2016-01-02T00:00:00,1,0021500495,3,Final,20160102/BKNBOS,1610612738,1610612751,2015,4,     ,,Q4       - ,1
1,2016-01-02T00:00:00,2,0021500496,3,Final,20160102/PHXSAC,1610612758,1610612756,2015,4,     ,NBA TV,Q4       - NBA TV,1
2,2016-01-02T00:00:00,3,0021500497,3,Final,20160102/OKCCHA,1610612766,1610612760,2015,4,     ,,Q4       - ,1
3,2016-01-02T00:00:00,4,0021500498,3,Final,20160102/DETIND,1610612754,1610612765,2015,4,     ,,Q4       - ,1
4,2016-01-02T00:00:00,5,0021500499,3,Final,20160102/ORLCLE,1610612739,1610612753,2015,4,     ,,Q4       - ,1
5,2016-01-02T00:00:00,6,0021500500,3,Final,20160102/MILMIN,1610612750,1610612749,2015,4,     ,,Q4       - ,1
6,2016-01-02T00:00:00,7,0021500501,3,Final,20160102/NOPDAL,1610612742,1610612740,2015,4,     ,,Q4       - ,1
7,2016-01-02T00:00:00,8,0021500502,3,Final,20160102/HOUSAS,1610612759,1610612745,2015,4,     ,NBA TV,Q4       - NBA TV,1
8,2016-01-02T00:00:00,9,0021500503,3,Final,20160102/MEMUTA,1610612762,1610612763,2015,5,     ,,Q5       - ,1
9,2016-01-02T00:00:00,10,0021500504,3,Final,20160102/DENGSW,1610612744,1610612743,2015,5,     ,,Q5       - ,1
10,2016-01-02T00:00:00,11,0021500505,3,Final,20160102/PHILAC,1610612746,1610612755,2015,4,     ,,Q4       - ,1
0,2016-01-01T00:00:00,1,0021500490,3,Final,20160101/ORLWAS,1610612764,1610612753,2015,4,     ,,Q4       - ,1
1,2016-01-01T00:00:00,2,0021500491,3,Final,20160101/DALMIA,1610612748,1610612742,2015,4,     ,,Q4       - ,1
2,2016-01-01T00:00:00,3,0021500492,3,Final,20160101/CHATOR,1610612761,1610612766,2015,4,     ,,Q4       - ,1
3,2016-01-01T00:00:00,4,0021500493,3,Final,20160101/NYKCHI,1610612741,1610612752,2015,4,     ,,Q4       - ,1
4,2016-01-01T00:00:00,5,0021500494,3,Final,20160101/PHILAL,1610612747,1610612755,2015,4,     ,,Q4       - ,1
0,2015-12-31T00:00:00,1,0021500484,3,Final,20151231/MILIND,1610612754,1610612749,2015,4,     ,,Q4       - ,1
1,2015-12-31T00:00:00,2,0021500486,3,Final,20151231/MINDET,1610612765,1610612750,2015,4,     ,,Q4       - ,1
2,2015-12-31T00:00:00,3,0021500485,3,Final,20151231/GSWHOU,1610612745,1610612744,2015,4,     ,,Q4       - ,1
3,2015-12-31T00:00:00,4,0021500487,3,Final,20151231/LACNOP,1610612740,1610612746,2015,4,     ,,Q4       - ,1
4,2015-12-31T00:00:00,5,0021500488,3,Final,20151231/PHXOKC,1610612760,1610612756,2015,4,     ,,Q4       - ,1
5,2015-12-31T00:00:00,6,0021500489,3,Final,20151231/PORUTA,1610612762,1610612757,2015,4,     ,,Q4       - ,1
0,2015-12-30T00:00:00,1,0021500474,3,Final,20151230/LACCHA,1610612766,1610612746,2015,4,     ,,Q4       - ,1
1,2015-12-30T00:00:00,2,0021500475,3,Final,20151230/BKNORL,1610612753,1610612751,2015,4,     ,,Q4       - ,1
2,2015-12-30T00:00:00,3,0021500476,3,Final,20151230/LALBOS,1610612738,1610612747,2015,4,     ,NBA TV,Q4       - NBA TV,1
3,2015-12-30T00:00:00,4,0021500477,3,Final,20151230/WASTOR,1610612761,1610612764,2015,4,     ,,Q4       - ,1
4,2015-12-30T00:00:00,5,0021500478,3,Final,20151230/INDCHI,1610612741,1610612754,2015,5,     ,,Q5       - ,1
5,2015-12-30T00:00:00,6,0021500479,3,Final,20151230/UTAMIN,1610612750,1610612762,2015,4,     ,,Q4       - ,1
6,2015-12-30T00:00:00,7,0021500480,3,Final,20151230/GSWDAL,1610612742,1610612744,2015,4,     ,,Q4       - ,1
7,2015-12-30T00:00:00,8,0021500481,3,Final,20151230/PHXSAS,1610612759,1610612756,2015,4,     ,,Q4       - ,1
8,2015-12-30T00:00:00,9,0021500482,3,Final,20151230/DENPOR,1610612757,1610612743,2015,4,     ,NBA TV,Q4       - NBA TV,1
9,2015-12-30T00:00:00,10,0021500483,3,Final,20151230/PHISAC,1610612758,1610612755,2015,4,     ,,Q4       - ,1
0,2015-12-29T00:00:00,1,0021500469,3,Final,20151229/DETNYK,1610612752,1610612765,2015,4,     ,,Q4       - ,1
1,2015-12-29T00:00:00,2,0021500470,3,Final,20151229/ATLHOU,1610612745,1610612737,2015,4,     ,,Q4       - ,1
2,2015-12-29T00:00:00,3,0021500471,3,Final,20151229/MIAMEM,1610612763,1610612748,2015,5,     ,,Q5       - ,1
3,2015-12-29T00:00:00,4,0021500472,3,Final,20151229/MILOKC,1610612760,1610612749,2015,4,     ,NBA TV,Q4       - NBA TV,1
4,2015-12-29T00:00:00,5,0021500473,3,Final,20151229/CLEDEN,1610612743,1610612739,2015,4,     ,,Q4       - ,1
0,2015-12-28T00:00:00,1,0021500458,3,Final,20151228/LALCHA,1610612766,1610612747,2015,4,     ,,Q4       - ,1
1,2015-12-28T00:00:00,2,0021500459,3,Final,20151228/ATLIND,1610612754,1610612737,2015,4,     ,,Q4       - ,1
2,2015-12-28T00:00:00,3,0021500460,3,Final,20151228/NOPORL,1610612753,1610612740,2015,4,     ,,Q4       - ,1
3,2015-12-28T00:00:00,4,0021500461,3,Final,20151228/LACWAS,1610612764,1610612746,2015,4,     ,,Q4       - ,1
4,2015-12-28T00:00:00,5,0021500462,3,Final,20151228/BKNMIA,1610612748,1610612751,2015,4,     ,,Q4       - ,1
5,2015-12-28T00:00:00,6,0021500463,3,Final,20151228/TORCHI,1610612741,1610612761,2015,4,     ,NBA TV,Q4       - NBA TV,1
6,2015-12-28T00:00:00,7,0021500464,3,Final,20151228/MILDAL,1610612742,1610612749,2015,4,     ,,Q4       - ,1
7,2015-12-28T00:00:00,8,0021500465,3,Final,20151228/MINSAS,1610612759,1610612750,2015,4,     ,,Q4       - ,1
8,2015-12-28T00:00:00,9,0021500466,3,Final,20151228/CLEPHX,1610612756,1610612739,2015,4,     ,,Q4       - ,1
9,2015-12-28T00:00:00,10,0021500467,3,Final,20151228/PHIUTA,1610612762,1610612755,2015,4,     ,,Q4       - ,1
10,2015-12-28T00:00:00,11,0021500468,3,Final,20151228/SACGSW,1610612744,1610612758,2015,4,     ,,Q4       - ,1
0,2015-12-27T00:00:00,1,0021500455,3,Final,20151227/LALMEM,1610612763,1610612747,2015,4,     ,,Q4       - ,1
1,2015-12-27T00:00:00,2,0021500454,3,Final,20151227/NYKBOS,1610612738,1610612752,2015,4,     ,NBA TV,Q4       - NBA TV,1
2,2015-12-27T00:00:00,3,0021500456,3,Final,20151227/DENOKC,1610612760,1610612743,2015,4,     ,,Q4       - ,1
3,2015-12-27T00:00:00,4,0021500457,3,Final,20151227/PORSAC,1610612758,1610612757,2015,4,     ,,Q4       - ,1
0,2015-12-26T00:00:00,1,0021500447,3,Final,20151226/WASBKN,1610612751,1610612764,2015,4,     ,,Q4       - ,1
1,2015-12-26T00:00:00,2,0021500441,3,Final,20151226/TORMIL,1610612749,1610612761,2015,4,     ,,Q4       - ,1
2,2015-12-26T00:00:00,3,0021500443,3,Final,20151226/MEMCHA,1610612766,1610612763,2015,4,     ,,Q4       - ,1
3,2015-12-26T00:00:00,4,0021500444,3,Final,20151226/MIAORL,1610612753,1610612748,2015,4,     ,,Q4       - ,1
4,2015-12-26T00:00:00,5,0021500445,3,Final,20151226/HOUNOP,1610612740,1610612745,2015,4,     ,NBA TV,Q4       - NBA TV,1
5,2015-12-26T00:00:00,6,0021500442,3,Final,20151226/NYKATL,1610612737,1610612752,2015,4,     ,,Q4       - ,1
6,2015-12-26T00:00:00,7,0021500446,3,Final,20151226/BOSDET,1610612765,1610612738,2015,4,     ,,Q4       - ,1
7,2015-12-26T00:00:00,8,0021500448,3,Final,20151226/INDMIN,1610612750,1610612754,2015,4,     ,,Q4       - ,1
8,2015-12-26T00:00:00,9,0021500449,3,Final,20151226/CHIDAL,1610612742,1610612741,2015,4,     ,,Q4       - ,1
9,2015-12-26T00:00:00,10,0021500450,3,Final,20151226/DENSAS,1610612759,1610612743,2015,4,     ,,Q4       - ,1
10,2015-12-26T00:00:00,11,0021500451,3,Final,20151226/PHIPHX,1610612756,1610612755,2015,4,     ,,Q4       - ,1
11,2015-12-26T00:00:00,12,0021500452,3,Final,20151226/LACUTA,1610612762,1610612746,2015,4,     ,,Q4       - ,1
12,2015-12-26T00:00:00,13,0021500453,3,Final,20151226/CLEPOR,1610612757,1610612739,2015,4,     ,,Q4       - ,1
0,2015-12-25T00:00:00,1,0021500436,3,Final,20151225/NOPMIA,1610612748,1610612740,2015,5,     ,ESPN,Q5       - ESPN,1
1,2015-12-25T00:00:00,2,0021500437,3,Final,20151225/CHIOKC,1610612760,1610612741,2015,4,     ,ABC,Q4       - ABC,1
2,2015-12-25T00:00:00,3,0021500438,3,Final,20151225/CLEGSW,1610612744,1610612739,2015,4,     ,ABC,Q4       - ABC,1
3,2015-12-25T00:00:00,4,0021500439,3,Final,20151225/SASHOU,1610612745,1610612759,2015,4,     ,ESPN,Q4       - ESPN,1
4,2015-12-25T00:00:00,5,0021500440,3,Final,20151225/LACLAL,1610612747,1610612746,2015,4,     ,ESPN,Q4       - ESPN,1
0,2015-12-23T00:00:00,1,0021500423,3,Final,20151223/BOSCHA,1610612766,1610612738,2015,4,     ,,Q4       - ,1
1,2015-12-23T00:00:00,2,0021500424,3,Final,20151223/NYKCLE,1610612739,1610612752,2015,4,     ,,Q4       - ,1
2,2015-12-23T00:00:00,3,0021500425,3,Final,20151223/SACIND,1610612754,1610612758,2015,4,     ,,Q4       - ,1
3,2015-12-23T00:00:00,4,0021500426,3,Final,20151223/HOUORL,1610612753,1610612745,2015,4,     ,NBA TV,Q4       - NBA TV,1
4,2015-12-23T00:00:00,5,0021500427,3,Final,20151223/MEMWAS,1610612764,1610612763,2015,4,     ,,Q4       - ,1
5,2015-12-23T00:00:00,6,0021500428,3,Final,20151223/DALBKN,1610612751,1610612742,2015,5,     ,,Q5       - ,1
6,2015-12-23T00:00:00,7,0021500429,3,Final,20151223/DETATL,1610612737,1610612765,2015,4,     ,,Q4       - ,1
7,2015-12-23T00:00:00,8,0021500430,3,Final,20151223/PHIMIL,1610612749,1610612755,2015,4,     ,,Q4       - ,1
8,2015-12-23T00:00:00,9,0021500431,3,Final,20151223/SASMIN,1610612750,1610612759,2015,4,     ,,Q4       - ,1
9,2015-12-23T00:00:00,10,0021500432,3,Final,20151223/PORNOP,1610612740,1610612757,2015,4,     ,,Q4       - ,1
10,2015-12-23T00:00:00,11,0021500433,3,Final,20151223/DENPHX,1610612756,1610612743,2015,4,     ,,Q4       - ,1
11,2015-12-23T00:00:00,12,0021500434,3,Final,20151223/UTAGSW,1610612744,1610612762,2015,4,     ,,Q4       - ,1
12,2015-12-23T00:00:00,13,0021500435,3,Final,20151223/OKCLAL,1610612747,1610612760,2015,4,     ,NBA TV,Q4       - NBA TV,1
0,2015-12-23T00:00:00,1,0021500423,3,Final,20151223/BOSCHA,1610612766,1610612738,2015,4,     ,,Q4       - ,1
1,2015-12-23T00:00:00,2,0021500424,3,Final,20151223/NYKCLE,1610612739,1610612752,2015,4,     ,,Q4       - ,1
2,2015-12-23T00:00:00,3,0021500425,3,Final,20151223/SACIND,1610612754,1610612758,2015,4,     ,,Q4       - ,1
3,2015-12-23T00:00:00,4,0021500426,3,Final,20151223/HOUORL,1610612753,1610612745,2015,4,     ,NBA TV,Q4       - NBA TV,1
4,2015-12-23T00:00:00,5,0021500427,3,Final,20151223/MEMWAS,1610612764,1610612763,2015,4,     ,,Q4       - ,1
5,2015-12-23T00:00:00,6,0021500428,3,Final,20151223/DALBKN,1610612751,1610612742,2015,5,     ,,Q5       - ,1
6,2015-12-23T00:00:00,7,0021500429,3,Final,20151223/DETATL,1610612737,1610612765,2015,4,     ,,Q4       - ,1
7,2015-12-23T00:00:00,8,0021500430,3,Final,20151223/PHIMIL,1610612749,1610612755,2015,4,     ,,Q4       - ,1
8,2015-12-23T00:00:00,9,0021500431,3,Final,20151223/SASMIN,1610612750,1610612759,2015,4,     ,,Q4       - ,1
9,2015-12-23T00:00:00,10,0021500432,3,Final,20151223/PORNOP,1610612740,1610612757,2015,4,     ,,Q4       - ,1
10,2015-12-23T00:00:00,11,0021500433,3,Final,20151223/DENPHX,1610612756,1610612743,2015,4,     ,,Q4       - ,1
11,2015-12-23T00:00:00,12,0021500434,3,Final,20151223/UTAGSW,1610612744,1610612762,2015,4,     ,,Q4       - ,1
12,2015-12-23T00:00:00,13,0021500435,3,Final,20151223/OKCLAL,1610612747,1610612760,2015,4,     ,NBA TV,Q4       - NBA TV,1
0,2015-12-22T00:00:00,1,0021500419,3,Final,20151222/MEMPHI,1610612755,1610612763,2015,4,     ,,Q4       - ,1
1,2015-12-22T00:00:00,2,0021500420,3,Final,20151222/DETMIA,1610612748,1610612765,2015,4,     ,,Q4       - ,1
2,2015-12-22T00:00:00,3,0021500421,3,Final,20151222/DALTOR,1610612761,1610612742,2015,4,     ,NBA TV,Q4       - NBA TV,1
3,2015-12-22T00:00:00,4,0021500422,3,Final,20151222/LALDEN,1610612743,1610612747,2015,4,     ,,Q4       - ,1
0,2015-12-21T00:00:00,1,0021500410,3,Final,20151221/SACWAS,1610612764,1610612758,2015,4,     ,,Q4       - ,1
1,2015-12-21T00:00:00,2,0021500411,3,Final,20151221/MINBOS,1610612738,1610612750,2015,4,     ,NBA TV,Q4       - NBA TV,1
2,2015-12-21T00:00:00,3,0021500412,3,Final,20151221/ORLNYK,1610612752,1610612753,2015,4,     ,,Q4       - ,1
3,2015-12-21T00:00:00,4,0021500413,3,Final,20151221/PORATL,1610612737,1610612757,2015,4,     ,,Q4       - ,1
4,2015-12-21T00:00:00,5,0021500414,3,Final,20151221/BKNCHI,1610612741,1610612751,2015,4,     ,,Q4       - ,1
5,2015-12-21T00:00:00,6,0021500415,3,Final,20151221/CHAHOU,1610612745,1610612766,2015,4,     ,,Q4       - ,1
6,2015-12-21T00:00:00,7,0021500416,3,Final,20151221/INDSAS,1610612759,1610612754,2015,4,     ,,Q4       - ,1
7,2015-12-21T00:00:00,8,0021500417,3,Final,20151221/PHXUTA,1610612762,1610612756,2015,4,     ,,Q4       - ,1
8,2015-12-21T00:00:00,9,0021500418,3,Final,20151221/OKCLAC,1610612746,1610612760,2015,4,     ,NBA TV,Q4       - NBA TV,1
0,2015-12-20T00:00:00,1,0021500403,3,Final,20151220/MINBKN,1610612751,1610612750,2015,4,     ,,Q4       - ,1
1,2015-12-20T00:00:00,2,0021500404,3,Final,20151220/PORMIA,1610612748,1610612757,2015,4,     ,,Q4       - ,1
2,2015-12-20T00:00:00,3,0021500405,3,Final,20151220/PHICLE,1610612739,1610612755,2015,4,     ,,Q4       - ,1
3,2015-12-20T00:00:00,4,0021500406,3,Final,20151220/MILPHX,1610612756,1610612749,2015,4,     ,,Q4       - ,1
4,2015-12-20T00:00:00,5,0021500407,3,Final,20151220/ATLORL,1610612753,1610612737,2015,4,     ,,Q4       - ,1
5,2015-12-20T00:00:00,6,0021500408,3,Final,20151220/SACTOR,1610612761,1610612758,2015,4,     ,,Q4       - ,1
6,2015-12-20T00:00:00,7,0021500409,3,Final,20151220/NOPDEN,1610612743,1610612740,2015,4,     ,,Q4       - ,1
0,2015-12-19T00:00:00,1,0021500398,3,Final,20151219/LALOKC,1610612760,1610612747,2015,4,     ,,Q4       - ,1
1,2015-12-19T00:00:00,2,0021500399,3,Final,20151219/CHAWAS,1610612764,1610612766,2015,4,     ,NBA TV,Q4       - NBA TV,1
2,2015-12-19T00:00:00,3,0021500400,3,Final,20151219/CHINYK,1610612752,1610612741,2015,4,     ,,Q4       - ,1
3,2015-12-19T00:00:00,4,0021500401,3,Final,20151219/LACHOU,1610612745,1610612746,2015,4,     ,,Q4       - ,1
4,2015-12-19T00:00:00,5,0021500402,3,Final,20151219/INDMEM,1610612763,1610612754,2015,4,     ,,Q4       - ,1
0,2015-12-18T00:00:00,1,0021500386,3,Final,20151218/BKNIND,1610612754,1610612751,2015,4,     ,,Q4       - ,1
1,2015-12-18T00:00:00,2,0021500387,3,Final,20151218/PORORL,1610612753,1610612757,2015,4,     ,,Q4       - ,1
2,2015-12-18T00:00:00,3,0021500388,3,Final,20151218/NYKPHI,1610612755,1610612752,2015,4,     ,,Q4       - ,1
3,2015-12-18T00:00:00,4,0021500389,3,Final,20151218/ATLBOS,1610612738,1610612737,2015,4,     ,,Q4       - ,1
4,2015-12-18T00:00:00,5,0021500390,3,Final,20151218/TORMIA,1610612748,1610612761,2015,4,     ,,Q4       - ,1
5,2015-12-18T00:00:00,6,0021500391,3,Final,20151218/DETCHI,1610612741,1610612765,2015,8,     ,,Q8       - ,1
6,2015-12-18T00:00:00,7,0021500392,3,Final,20151218/SACMIN,1610612750,1610612758,2015,4,     ,,Q4       - ,1
7,2015-12-18T00:00:00,8,0021500393,3,Final,20151218/LACSAS,1610612759,1610612746,2015,4,     ,ESPN,Q4       - ESPN,1
8,2015-12-18T00:00:00,9,0021500394,3,Final,20151218/MEMDAL,1610612742,1610612763,2015,4,     ,,Q4       - ,1
9,2015-12-18T00:00:00,10,0021500395,3,Final,20151218/DENUTA,1610612762,1610612743,2015,4,     ,,Q4       - ,1
10,2015-12-18T00:00:00,11,0021500396,3,Final,20151218/NOPPHX,1610612756,1610612740,2015,4,     ,ESPN,Q4       - ESPN,1
11,2015-12-18T00:00:00,12,0021500397,3,Final,20151218/MILGSW,1610612744,1610612749,2015,4,     ,,Q4       - ,1
0,2015-12-17T00:00:00,1,0021500383,3,Final,20151217/TORCHA,1610612766,1610612761,2015,5,     ,,Q5       - ,1
1,2015-12-17T00:00:00,2,0021500384,3,Final,20151217/OKCCLE,1610612739,1610612760,2015,4,     ,TNT,Q4       - TNT,1
2,2015-12-17T00:00:00,3,0021500385,3,Final,20151217/HOULAL,1610612747,1610612745,2015,4,     ,TNT,Q4       - TNT,1
0,2015-12-16T00:00:00,1,0021500371,3,Final,20151216/DALIND,1610612754,1610612742,2015,4,     ,,Q4       - ,1
1,2015-12-16T00:00:00,2,0021500372,3,Final,20151216/CHAORL,1610612753,1610612766,2015,4,     ,,Q4       - ,1
2,2015-12-16T00:00:00,3,0021500373,3,Final,20151216/MIABKN,1610612751,1610612748,2015,4,     ,,Q4       - ,1
3,2015-12-16T00:00:00,4,0021500374,3,Final,20151216/BOSDET,1610612765,1610612738,2015,4,     ,,Q4       - ,1
4,2015-12-16T00:00:00,5,0021500375,3,Final,20151216/MINNYK,1610612752,1610612750,2015,4,     ,,Q4       - ,1
5,2015-12-16T00:00:00,6,0021500376,3,Final,20151216/PHIATL,1610612737,1610612755,2015,4,     ,,Q4       - ,1
6,2015-12-16T00:00:00,7,0021500377,3,Final,20151216/MEMCHI,1610612741,1610612763,2015,4,     ,ESPN,Q4       - ESPN,1
7,2015-12-16T00:00:00,8,0021500378,3,Final,20151216/POROKC,1610612760,1610612757,2015,4,     ,,Q4       - ,1
8,2015-12-16T00:00:00,9,0021500379,3,Final,20151216/WASSAS,1610612759,1610612764,2015,4,     ,,Q4       - ,1
9,2015-12-16T00:00:00,10,0021500380,3,Final,20151216/NOPUTA,1610612762,1610612740,2015,4,     ,,Q4       - ,1
10,2015-12-16T00:00:00,11,0021500381,3,Final,20151216/PHXGSW,1610612744,1610612756,2015,4,     ,ESPN,Q4       - ESPN,1
11,2015-12-16T00:00:00,12,0021500382,3,Final,20151216/MILLAC,1610612746,1610612749,2015,4,     ,,Q4       - ,1
0,2015-12-15T00:00:00,1,0021500367,3,Final,20151215/CLEBOS,1610612738,1610612739,2015,4,     ,NBA TV,Q4       - NBA TV,1
1,2015-12-15T00:00:00,2,0021500368,3,Final,20151215/DENMIN,1610612750,1610612743,2015,4,     ,,Q4       - ,1
2,2015-12-15T00:00:00,3,0021500369,3,Final,20151215/HOUSAC,1610612758,1610612745,2015,4,     ,NBA TV,Q4       - NBA TV,1
3,2015-12-15T00:00:00,4,0021500370,3,Final,20151215/MILLAL,1610612747,1610612749,2015,4,     ,,Q4       - ,1
0,2015-12-14T00:00:00,1,0021500357,3,Final,20151214/TORIND,1610612754,1610612761,2015,4,     ,,Q4       - ,1
1,2015-12-14T00:00:00,2,0021500358,3,Final,20151214/ORLBKN,1610612751,1610612753,2015,4,     ,,Q4       - ,1
2,2015-12-14T00:00:00,3,0021500359,3,Final,20151214/LACDET,1610612765,1610612746,2015,5,     ,,Q5       - ,1
3,2015-12-14T00:00:00,4,0021500360,3,Final,20151214/MIAATL,1610612737,1610612748,2015,4,     ,,Q4       - ,1
4,2015-12-14T00:00:00,5,0021500361,3,Final,20151214/PHICHI,1610612741,1610612755,2015,4,     ,,Q4       - ,1
5,2015-12-14T00:00:00,6,0021500362,3,Final,20151214/WASMEM,1610612763,1610612764,2015,4,     ,,Q4       - ,1
6,2015-12-14T00:00:00,7,0021500363,3,Final,20151214/PHXDAL,1610612742,1610612756,2015,4,     ,NBA TV,Q4       - NBA TV,1
7,2015-12-14T00:00:00,8,0021500364,3,Final,20151214/UTASAS,1610612759,1610612762,2015,4,     ,,Q4       - ,1
8,2015-12-14T00:00:00,9,0021500365,3,Final,20151214/HOUDEN,1610612743,1610612745,2015,4,     ,,Q4       - ,1
9,2015-12-14T00:00:00,10,0021500366,3,Final,20151214/NOPPOR,1610612757,1610612740,2015,4,     ,,Q4       - ,1
0,2015-12-13T00:00:00,1,0021500353,3,Final,20151213/MINPHX,1610612756,1610612750,2015,4,     ,,Q4       - ,1
1,2015-12-13T00:00:00,2,0021500354,3,Final,20151213/MEMMIA,1610612748,1610612763,2015,4,     ,,Q4       - ,1
2,2015-12-13T00:00:00,3,0021500355,3,Final,20151213/PHITOR,1610612761,1610612755,2015,4,     ,,Q4       - ,1
3,2015-12-13T00:00:00,4,0021500356,3,Final,20151213/UTAOKC,1610612760,1610612762,2015,5,     ,,Q5       - ,1
0,2015-12-12T00:00:00,1,0021500344,3,Final,20151212/LACBKN,1610612751,1610612746,2015,4,     ,,Q4       - ,1
1,2015-12-12T00:00:00,2,0021500345,3,Final,20151212/BOSCHA,1610612766,1610612738,2015,4,     ,,Q4       - ,1
2,2015-12-12T00:00:00,3,0021500346,3,Final,20151212/INDDET,1610612765,1610612754,2015,4,     ,,Q4       - ,1
3,2015-12-12T00:00:00,4,0021500347,3,Final,20151212/SASATL,1610612737,1610612759,2015,4,     ,,Q4       - ,1
4,2015-12-12T00:00:00,5,0021500348,3,Final,20151212/NOPCHI,1610612741,1610612740,2015,4,     ,,Q4       - ,1
5,2015-12-12T00:00:00,6,0021500349,3,Final,20151212/LALHOU,1610612745,1610612747,2015,4,     ,,Q4       - ,1
6,2015-12-12T00:00:00,7,0021500350,3,Final,20151212/WASDAL,1610612742,1610612764,2015,4,     ,,Q4       - ,1
7,2015-12-12T00:00:00,8,0021500351,3,Final,20151212/GSWMIL,1610612749,1610612744,2015,4,     ,NBA TV,Q4       - NBA TV,1
8,2015-12-12T00:00:00,9,0021500352,3,Final,20151212/NYKPOR,1610612757,1610612752,2015,4,     ,,Q4       - ,1
0,2015-12-11T00:00:00,1,0021500333,3,Final,20151211/MIAIND,1610612754,1610612748,2015,4,     ,ESPN,Q4       - ESPN,1
1,2015-12-11T00:00:00,2,0021500334,3,Final,20151211/CLEORL,1610612753,1610612739,2015,4,     ,,Q4       - ,1
2,2015-12-11T00:00:00,3,0021500335,3,Final,20151211/DETPHI,1610612755,1610612765,2015,4,     ,,Q4       - ,1
3,2015-12-11T00:00:00,4,0021500336,3,Final,20151211/GSWBOS,1610612738,1610612744,2015,6,     ,,Q6       - ,1
4,2015-12-11T00:00:00,5,0021500337,3,Final,20151211/MILTOR,1610612761,1610612749,2015,4,     ,,Q4       - ,1
5,2015-12-11T00:00:00,6,0021500338,3,Final,20151211/CHAMEM,1610612763,1610612766,2015,4,     ,,Q4       - ,1
6,2015-12-11T00:00:00,7,0021500339,3,Final,20151211/WASNOP,1610612740,1610612764,2015,4,     ,,Q4       - ,1
7,2015-12-11T00:00:00,8,0021500340,3,Final,20151211/MINDEN,1610612743,1610612750,2015,5,     ,,Q5       - ,1
