,CURRENT_GAME_ID,GAME_DATE_EST,TEAM_NAME_AWAY,TEAM_NAME_HOME,WIN_HOME,NET_RTG_HOME,NET_RTG_AWAY,WIN_PERCENTAGE_A,WIN_PERCENTAGE_B,DAYS_SINCE_LAST_GAME_A,DAYS_SINCE_LAST_GAME_B,GAME_ID_HOME,EXPERT_RANK_HOME,EXPERT_RANK_AWAY
24,21701193,2018-04-07,Nets,Bulls,0,-0.07480825272801245,0.0619698669766932,-0.16443889478526258,-0.1020509048541094,-0.014812987341533966,-0.00942438741481804,21701193,0.4953616941529236,0.43573005164084627
25,21701194,2018-04-07,Thunder,Rockets,0,0.10021699455228048,0.014558699102039715,0.3688944385480708,0.03128242847922391,-0.00978786171339326,0.0006766226861920632,21701194,-0.43567278860569714,-0.39185615525570544
26,21701195,2018-04-07,Pelicans,Warriors,0,0.10362541418421754,0.18344819395788034,-0.03110556145192922,-0.03538423818744274,-0.00978786171339326,-0.014474892465323087,21701195,-0.5046383058470765,-0.012545810428119255
27,21701196,2018-04-07,Trail Blazers,Spurs,1,0.1342502942273722,-0.04404391572776981,0.03556110521473743,0.16461576181255722,-0.004762736085252559,-0.00942438741481804,21701196,-0.3667072713643178,-0.04702856904880891
28,21701185,2018-04-06,Bulls,Celtics,1,-0.0712044129735558,-0.08429378850402468,0.10222777188140407,-0.1020509048541094,-0.00978786171339326,-0.004373882364312989,21701185,-0.3322245127436282,0.5046955688822256
29,21701182,2018-04-06,Hornets,Magic,0,-0.06187598362197288,-0.06348306049286484,-0.23110556145192926,-0.1020509048541094,-0.00978786171339326,-0.004373882364312989,21701182,0.2884651424287856,0.05641970681326006
30,21701183,2018-04-06,Cavaliers,76ers,1,0.2116252064849833,0.1965562309449272,0.3688944385480708,0.2312824284792239,-0.00978786171339326,-0.014474892465323087,21701183,0.150534107946027,-0.4608216724970848
31,21701187,2018-04-06,Pacers,Raptors,1,0.027002157832931882,-0.00835878322456935,0.16889443854807076,0.16461576181255722,-0.00978786171339326,-0.014474892465323087,21701187,-0.19429347826086954,0.36676453439946693
32,21701184,2018-04-06,Hawks,Wizards,0,-0.17216752883604855,-0.22580524077177336,-0.09777222811859587,-0.3687175715207761,-0.014812987341533966,-0.00942438741481804,21701184,-0.2977417541229385,0.47021281026153594
33,21701181,2018-04-06,Mavericks,Pistons,1,0.05909167831618005,0.00410656856239801,0.03556110521473743,-0.1687175715207761,-0.00978786171339326,-0.00942438741481804,21701181,0.18501686656671665,0.12538522405463937
34,21701186,2018-04-06,Heat,Knicks,1,0.017803035629135367,0.08163992969457398,-0.2977722281185959,0.09794909514589056,-0.004762736085252559,-0.00942438741481804,21701186,0.3919134182908546,0.09090246543394971
35,21701188,2018-04-06,Kings,Grizzlies,0,-0.08665645476938891,-0.05496668132313831,-0.2977722281185959,-0.1687175715207761,-0.00978786171339326,-0.004373882364312989,21701188,0.012603073463268385,0.263316258537398
36,21701189,2018-04-06,Pelicans,Suns,0,-0.07409778265271623,-0.1267270782305424,-0.4311055614519293,-0.03538423818744274,-0.004762736085252559,-0.00942438741481804,21701189,0.3229479010494753,-0.012545810428119255
37,21701190,2018-04-06,Timberwolves,Lakers,0,-0.007850982012529253,-0.21424464683349886,-0.09777222811859587,-0.1020509048541094,-0.00978786171339326,-0.014474892465323087,21701190,0.21949962518740632,-0.21944236215225718
38,21701175,2018-04-05,Warriors,Pacers,1,0.07538067859739607,0.17425812776543115,0.16889443854807076,0.03128242847922391,-0.00978786171339326,-0.00942438741481804,21701175,0.35743065967016496,-0.49530443111777445
39,21701177,2018-04-05,Trail Blazers,Rockets,1,0.1809684847091816,0.08051659915822068,0.3688944385480708,0.2312824284792239,-0.00978786171339326,-0.00942438741481804,21701177,-0.43567278860569714,-0.04702856904880891
40,21701179,2018-04-05,Clippers,Jazz,1,0.011118477006509477,0.093130807154041,0.3022277718814041,0.03128242847922391,-0.00978786171339326,-0.00942438741481804,21701179,-0.12532796101949023,-0.15047684491087787
41,21701178,2018-04-05,Nets,Bucks,0,-0.0724166430161205,-0.08938842922661394,0.03556110521473743,-0.1687175715207761,-0.00978786171339326,-0.00942438741481804,21701178,-0.09084520239880058,0.43573005164084627
42,21701180,2018-04-05,Timberwolves,Nuggets,1,-0.14299144835491726,-0.16272663948387558,0.03556110521473743,-0.03538423818744274,-0.00978786171339326,0.0006766226861920632,21701180,-0.26325899550224885,-0.21944236215225718
43,21701176,2018-04-05,Wizards,Cavaliers,1,0.07698816339207988,0.10335950807383706,0.2355611052147374,-0.1020509048541094,-0.00978786171339326,-0.00942438741481804,21701176,-0.4701555472263868,-0.2884078793936365
44,21701170,2018-04-04,Mavericks,Magic,1,0.17311022975838175,0.08650870371685901,-0.23110556145192926,-0.1687175715207761,-0.014812987341533966,-0.014474892465323087,21701170,0.2884651424287856,0.12538522405463937
45,21701169,2018-04-04,76ers,Pistons,0,0.1931563086610543,0.3499497851184004,0.03556110521473743,0.3646157618125573,-0.004762736085252559,-0.014474892465323087,21701169,0.18501686656671665,0.15986798267532903
46,21701172,2018-04-04,Heat,Hawks,0,-0.11676110776263213,0.05625845776635943,-0.2977722281185959,0.09794909514589056,-0.014812987341533966,0.0006766226861920632,21701172,0.4608789355322339,0.09090246543394971
47,21701173,2018-04-04,Grizzlies,Pelicans,1,-0.0751253451001571,-0.18137424650966014,-0.03110556145192922,-0.3020509048541094,-0.004762736085252559,-0.004373882364312989,21701173,-0.02187968515742127,0.021936948192570402
48,21701174,2018-04-04,Spurs,Lakers,1,-0.025182885128895688,0.07772470094987242,-0.16443889478526258,0.09794909514589056,-0.014812987341533966,-0.014474892465323087,21701174,0.21949962518740632,-0.3573733966350158
49,21701171,2018-04-04,Celtics,Raptors,1,-0.043384438769021205,-0.0036595202977493546,0.16889443854807076,0.16461576181255722,-0.014812987341533966,-0.014474892465323087,21701171,-0.19429347826086954,-0.32289063801432616
50,21701156,2018-04-03,Raptors,Cavaliers,1,0.07352793605713925,0.0023223656456390503,0.2355611052147374,0.2312824284792239,-0.00978786171339326,-0.004373882364312989,21701156,-0.4701555472263868,-0.18495960353156754
51,21701157,2018-04-03,Nets,76ers,1,0.20040509051884506,0.02748244667469272,0.3022277718814041,-0.1687175715207761,-0.00978786171339326,-0.00942438741481804,21701157,0.150534107946027,0.43573005164084627
52,21701159,2018-04-03,Magic,Knicks,0,-0.19048762883103293,-0.2013848429717288,-0.2977722281185959,-0.23538423818744275,-0.004762736085252559,-0.00942438741481804,21701159,0.3919134182908546,0.29779901715808765
53,21701158,2018-04-03,Hawks,Heat,1,0.12540903869004155,-0.03033104666495997,0.10222777188140407,-0.3020509048541094,-0.004762736085252559,-0.00942438741481804,21701158,0.0815685907046477,0.47021281026153594
54,21701161,2018-04-03,Wizards,Rockets,1,-0.06483242533857353,0.1604674373138635,0.3688944385480708,-0.1020509048541094,-0.00978786171339326,-0.00942438741481804,21701161,-0.43567278860569714,-0.2884078793936365
55,21701160,2018-04-03,Hornets,Bulls,1,0.055204472224514384,-0.24883472552990596,-0.16443889478526258,-0.1020509048541094,-0.00978786171339326,-0.00942438741481804,21701160,0.4953616941529236,0.05641970681326006
56,21701163,2018-04-03,Warriors,Thunder,0,-0.05914039516590516,-0.10664286365209996,0.10222777188140407,0.03128242847922391,-0.00978786171339326,-0.00942438741481804,21701163,-0.40119002998500747,-0.49530443111777445
57,21701165,2018-04-03,Pacers,Nuggets,1,-0.05955003088377761,0.005752130821287294,0.03556110521473743,0.2312824284792239,-0.00978786171339326,-0.00942438741481804,21701165,-0.26325899550224885,0.36676453439946693
58,21701164,2018-04-03,Trail Blazers,Mavericks,1,-0.0926635127905778,0.07456729959219034,-0.23110556145192926,0.29794909514589063,-0.00978786171339326,-0.00942438741481804,21701164,0.11605134932533735,-0.04702856904880891
59,21701162,2018-04-03,Celtics,Bucks,1,-0.06468424476757527,0.10686144821897813,0.03556110521473743,0.2312824284792239,-0.00978786171339326,-0.004373882364312989,21701162,-0.09084520239880058,-0.32289063801432616
60,21701166,2018-04-03,Lakers,Jazz,1,0.12566586809662608,0.04162581751605031,0.3022277718814041,-0.1020509048541094,-0.00978786171339326,-0.00942438741481804,21701166,-0.12532796101949023,0.22883349991670834
61,21701167,2018-04-03,Kings,Suns,1,-0.1505544361062313,-0.1792484186902678,-0.4977722281185959,-0.1020509048541094,-0.00978786171339326,-0.00942438741481804,21701167,0.3229479010494753,0.263316258537398
62,21701168,2018-04-03,Spurs,Clippers,1,0.07311861231987507,0.0419423854868893,-0.03110556145192922,0.09794909514589056,-0.00978786171339326,-0.00942438741481804,21701168,-0.1598107196401799,-0.3573733966350158
63,21701143,2018-04-01,76ers,Hornets,0,0.11951587681974915,0.2538635979255989,-0.09777222811859587,0.29794909514589063,-0.014812987341533966,-0.00942438741481804,21701143,0.04708583208395804,0.15986798267532903
64,21701144,2018-04-01,Wizards,Bulls,1,-0.27673897457734004,-0.18568044888949994,-0.16443889478526258,-0.1020509048541094,-0.00978786171339326,-0.014474892465323087,21701144,0.4953616941529236,-0.2884078793936365
65,21701146,2018-04-01,Pacers,Clippers,0,0.06320396084752614,-0.04393245436682768,0.03556110521473743,0.2312824284792239,-0.00978786171339326,-0.004373882364312989,21701146,-0.1598107196401799,0.36676453439946693
66,21701145,2018-04-01,Rockets,Spurs,1,0.034056561488735516,0.1473005127893424,0.03556110521473743,0.4312824284792238,-0.004762736085252559,-0.00942438741481804,21701145,-0.3667072713643178,-0.4263389138763951
67,21701150,2018-04-01,Thunder,Pelicans,0,-0.06387134484773449,-0.049695189379256335,0.03556110521473743,0.09794909514589056,-0.00978786171339326,-0.00942438741481804,21701150,-0.02187968515742127,-0.39185615525570544
68,21701148,2018-04-01,Pistons,Nets,0,0.012889024600859484,-0.10827614871832067,-0.16443889478526258,-0.03538423818744274,-0.014812987341533966,-0.014474892465323087,21701148,0.42639617691154424,0.19435074129601868
69,21701147,2018-04-01,Magic,Hawks,1,-0.16677752089299044,-0.24357980258182246,-0.2977722281185959,-0.23538423818744275,-0.00978786171339326,-0.00942438741481804,21701147,0.4608789355322339,0.29779901715808765
70,21701149,2018-04-01,Mavericks,Cavaliers,1,0.08974772773694042,-0.024491145033871464,0.16889443854807076,-0.23538423818744275,-0.00978786171339326,-0.00942438741481804,21701149,-0.4701555472263868,0.12538522405463937
71,21701151,2018-04-01,Jazz,Timberwolves,0,-0.08138290322688332,0.08560798851410974,0.03556110521473743,0.29794909514589063,-0.00978786171339326,-0.00942438741481804,21701151,-0.2287762368815592,-0.11599408629018822
72,21701152,2018-04-01,Bucks,Nuggets,1,0.2734081076465249,0.14305745120587993,0.03556110521473743,0.03128242847922391,-0.00978786171339326,-0.00942438741481804,21701152,-0.26325899550224885,-0.08151132766949856
73,21701153,2018-04-01,Suns,Warriors,1,-0.0958132264098276,-0.25500029598145896,0.03556110521473743,-0.4353842381874428,-0.014812987341533966,-0.00942438741481804,21701153,-0.5046383058470765,0.3322817757787773
74,21701154,2018-04-01,Grizzlies,Trail Blazers,1,0.028006034739022447,-0.04037966784380008,0.3022277718814041,-0.3020509048541094,-0.00978786171339326,-0.00942438741481804,21701154,-0.05636244377811093,0.021936948192570402
75,21701155,2018-04-01,Kings,Lakers,0,0.053739915082429486,-0.1022412658589304,-0.03110556145192922,-0.1687175715207761,-0.00978786171339326,-0.014474892465323087,21701155,0.21949962518740632,0.263316258537398
76,21701138,2018-03-31,Hornets,Wizards,1,-0.04816602691677038,0.034451484304486635,-0.09777222811859587,-0.1020509048541094,-0.00978786171339326,-0.004373882364312989,21701138,-0.2977417541229385,0.05641970681326006
77,21701139,2018-03-31,Pistons,Knicks,0,-0.06313975249629966,0.0376929876270581,-0.2977722281185959,-0.03538423818744274,-0.004762736085252559,-0.00942438741481804,21701139,0.3919134182908546,0.19435074129601868
78,21701140,2018-03-31,Raptors,Celtics,1,0.07521511419742817,0.03833753875011888,0.2355611052147374,0.29794909514589063,-0.004762736085252559,0.0006766226861920632,21701140,-0.3322245127436282,-0.18495960353156754
79,21701141,2018-03-31,Nets,Heat,0,0.23722333665416656,0.0465070705497232,0.10222777188140407,-0.1687175715207761,-0.00978786171339326,-0.004373882364312989,21701141,0.0815685907046477,0.43573005164084627
80,21701142,2018-03-31,Warriors,Kings,0,-0.0912752595431611,-0.16156644076426946,-0.09777222811859587,0.03128242847922391,-0.00978786171339326,-0.00942438741481804,21701142,0.25398238380809596,-0.49530443111777445
81,21701129,2018-03-30,Bulls,Magic,0,0.006011173663675702,-0.17666012120484584,-0.23110556145192926,-0.23538423818744275,-0.00978786171339326,-0.014474892465323087,21701129,0.2884651424287856,0.5046955688822256
82,21701132,2018-03-30,Suns,Rockets,1,0.1407460845162657,-0.06139444593685535,0.4355611052147373,-0.4353842381874428,-0.004762736085252559,-0.00942438741481804,21701132,-0.43567278860569714,0.3322817757787773
83,21701130,2018-03-30,76ers,Hawks,0,-0.12747614514844793,0.05250517465378862,-0.2977722281185959,0.29794909514589063,-0.00978786171339326,-0.00942438741481804,21701130,0.4608789355322339,0.15986798267532903
84,21701135,2018-03-30,Grizzlies,Jazz,1,0.05207723655887882,-0.283530937457528,0.2355611052147374,-0.3020509048541094,-0.00978786171339326,-0.00942438741481804,21701135,-0.12532796101949023,0.021936948192570402
85,21701133,2018-03-30,Nuggets,Thunder,0,0.006769643492032657,-0.03858404781360288,0.16889443854807076,-0.03538423818744274,-0.014812987341533966,-0.004373882364312989,21701133,-0.40119002998500747,-0.2539251207729468
86,21701131,2018-03-30,Pelicans,Cavaliers,1,-0.031752233802647266,-0.05001139775251635,0.10222777188140407,0.09794909514589056,-0.00978786171339326,-0.004373882364312989,21701131,-0.4701555472263868,-0.012545810428119255
87,21701134,2018-03-30,Timberwolves,Mavericks,0,0.0647167165664718,0.05044957862715292,-0.16443889478526258,-0.03538423818744274,-0.00978786171339326,-0.00942438741481804,21701134,0.11605134932533735,-0.21944236215225718
88,21701137,2018-03-30,Clippers,Trail Blazers,1,0.018620440705479684,-0.04537445495421676,0.3022277718814041,0.09794909514589056,-0.00978786171339326,-0.00942438741481804,21701137,-0.05636244377811093,-0.15047684491087787
89,21701136,2018-03-30,Bucks,Lakers,0,-0.0880766964829811,0.034808809618600126,0.03556110521473743,-0.03538423818744274,-0.00978786171339326,-0.014474892465323087,21701136,0.21949962518740632,-0.08151132766949856
90,21701127,2018-03-29,Pacers,Kings,0,-0.033139612859310275,0.07078327171725525,-0.09777222811859587,0.16461576181255722,-0.00978786171339326,-0.00942438741481804,21701127,0.25398238380809596,0.36676453439946693
91,21701124,2018-03-29,Wizards,Pistons,1,0.07649110473290198,0.08737839609911663,-0.09777222811859587,-0.03538423818744274,-0.004762736085252559,-0.00942438741481804,21701124,0.18501686656671665,-0.2884078793936365
92,21701125,2018-03-29,Bulls,Heat,1,0.2291389422096468,-0.05158967081420375,0.10222777188140407,-0.23538423818744275,-0.00978786171339326,-0.00942438741481804,21701125,0.0815685907046477,0.5046955688822256
93,21701126,2018-03-29,Thunder,Spurs,1,-0.087563072528996,-0.06940191226876889,0.03556110521473743,0.16461576181255722,-0.00978786171339326,0.0006766226861920632,21701126,-0.3667072713643178,-0.39185615525570544
94,21701128,2018-03-29,Bucks,Warriors,0,-0.11329222745367445,-0.0011123854888181678,0.10222777188140407,-0.1020509048541094,-0.00978786171339326,-0.00942438741481804,21701128,-0.5046383058470765,-0.08151132766949856
95,21701116,2018-03-28,Cavaliers,Hornets,0,0.1116870501702706,0.07136293734607294,-0.03110556145192922,0.09794909514589056,-0.00978786171339326,-0.014474892465323087,21701116,0.04708583208395804,-0.4608216724970848
96,21701117,2018-03-28,Nets,Magic,0,-0.06713152044709547,-0.06337728151770923,-0.23110556145192926,-0.23538423818744275,0.000262389542888145,-0.004373882364312989,21701117,0.2884651424287856,0.43573005164084627
97,21701118,2018-03-28,Knicks,76ers,1,0.19851329961816566,0.037656660070236304,0.2355611052147374,-0.3020509048541094,-0.00978786171339326,-0.00942438741481804,21701118,0.150534107946027,0.4012472930201566
98,21701119,2018-03-28,Trail Blazers,Grizzlies,1,-0.11044712468488027,-0.09763436147430747,-0.3644388947852626,0.3646157618125573,-0.00978786171339326,-0.014474892465323087,21701119,0.012603073463268385,-0.04702856904880891
99,21701120,2018-03-28,Hawks,Timberwolves,1,-0.06251873195025454,-0.1623666245619668,-0.03110556145192922,-0.3020509048541094,-0.00978786171339326,-0.004373882364312989,21701120,-0.2287762368815592,0.47021281026153594
100,21701121,2018-03-28,Celtics,Jazz,0,0.09499752458751097,0.12395134003530227,0.3022277718814041,0.2312824284792239,-0.004762736085252559,-0.00942438741481804,21701121,-0.12532796101949023,-0.32289063801432616
101,21701122,2018-03-28,Clippers,Suns,0,-0.18151973374347344,-0.018793993310891984,-0.4311055614519293,0.03128242847922391,-0.00978786171339326,-0.014474892465323087,21701122,0.3229479010494753,-0.15047684491087787
102,21701123,2018-03-28,Mavericks,Lakers,1,-0.06562565264262117,-0.0570683644359046,0.03556110521473743,-0.1687175715207761,-0.00978786171339326,-0.014474892465323087,21701123,0.21949962518740632,0.12538522405463937
103,21701109,2018-03-27,Nuggets,Raptors,1,-0.013746690153017974,-0.08639276711912026,0.3022277718814041,-0.03538423818744274,-0.00978786171339326,-0.014474892465323087,21701109,-0.19429347826086954,-0.2539251207729468
104,21701108,2018-03-27,Spurs,Wizards,1,-0.007098153455427411,0.14481198979604973,-0.09777222811859587,0.03128242847922391,-0.00978786171339326,-0.00942438741481804,21701108,-0.2977417541229385,-0.3573733966350158
105,21701112,2018-03-27,Trail Blazers,Pelicans,0,-0.084467018418367,0.058270939633377226,0.16889443854807076,0.3646157618125573,-0.004762736085252559,-0.00942438741481804,21701112,-0.02187968515742127,-0.04702856904880891
106,21701110,2018-03-27,Cavaliers,Heat,1,0.21822315866964925,0.2412237914778162,0.10222777188140407,0.09794909514589056,-0.00978786171339326,-0.00942438741481804,21701110,0.0815685907046477,-0.4608216724970848
107,21701111,2018-03-27,Bulls,Rockets,1,0.02517782283012257,-0.20764474455019755,0.4355611052147373,-0.23538423818744275,-0.00978786171339326,-0.004373882364312989,21701111,-0.43567278860569714,0.5046955688822256
108,21701114,2018-03-27,Pacers,Warriors,0,0.07062411309704639,0.128684749968874,0.16889443854807076,0.09794909514589056,-0.00978786171339326,-0.00942438741481804,21701114,-0.5046383058470765,0.36676453439946693
109,21701115,2018-03-27,Bucks,Clippers,1,0.05221626850181668,0.09184203493556192,0.03556110521473743,-0.1020509048541094,-0.00978786171339326,-0.00942438741481804,21701115,-0.1598107196401799,-0.08151132766949856
110,21701113,2018-03-27,Mavericks,Kings,0,-0.10947514217960223,-0.0870641382913978,-0.09777222811859587,-0.23538423818744275,-0.00978786171339326,-0.004373882364312989,21701113,0.25398238380809596,0.12538522405463937
111,21701105,2018-03-26,Nuggets,76ers,1,0.2132771507927975,0.06215812258476526,0.16889443854807076,0.03128242847922391,-0.00978786171339326,-0.004373882364312989,21701105,0.150534107946027,-0.2539251207729468
112,21701106,2018-03-26,Grizzlies,Timberwolves,0,-0.10741304873414438,-0.139411770818444,-0.03110556145192922,-0.4353842381874428,-0.00978786171339326,-0.00942438741481804,21701106,-0.2287762368815592,0.021936948192570402
113,21701107,2018-03-26,Celtics,Suns,0,-0.21173594541123664,-0.03856511321877956,-0.4311055614519293,0.16461576181255722,-0.00978786171339326,-0.014474892465323087,21701107,0.3229479010494753,-0.32289063801432616
114,21701103,2018-03-26,Knicks,Hornets,1,0.07293124673431664,-0.05935291269919499,-0.03110556145192922,-0.23538423818744275,-0.00978786171339326,-0.014474892465323087,21701103,0.04708583208395804,0.4012472930201566
115,21701104,2018-03-26,Lakers,Pistons,1,0.06090735135723902,0.1750649262078247,-0.16443889478526258,0.09794909514589056,-0.00978786171339326,-0.00942438741481804,21701104,0.18501686656671665,0.22883349991670834
116,21701094,2018-03-25,Cavaliers,Nets,0,-0.012495010519213279,0.049268110751470036,-0.23110556145192926,0.09794909514589056,-0.00978786171339326,-0.00942438741481804,21701094,0.42639617691154424,-0.4608216724970848
117,21701095,2018-03-25,Spurs,Bucks,1,-0.06612687443960076,0.2827220193176602,-0.09777222811859587,0.03128242847922391,-0.00978786171339326,-0.00942438741481804,21701095,-0.09084520239880058,-0.3573733966350158
118,21701096,2018-03-25,Heat,Pacers,1,0.07153952975640164,-0.034337043071366716,0.10222777188140407,0.09794909514589056,-0.00978786171339326,-0.00942438741481804,21701096,0.35743065967016496,0.09090246543394971
119,21701097,2018-03-25,Clippers,Raptors,0,0.09138843619532913,-0.0067263477606392605,0.3688944385480708,0.03128242847922391,-0.00978786171339326,-0.00942438741481804,21701097,-0.19429347826086954,-0.15047684491087787
120,21701098,2018-03-25,Knicks,Wizards,0,-0.003102890415630022,-0.057013730478037275,-0.03110556145192922,-0.3020509048541094,-0.00978786171339326,-0.00942438741481804,21701098,-0.2977417541229385,0.4012472930201566
121,21701099,2018-03-25,Celtics,Kings,0,-0.05873502925200062,-0.001963647926113205,-0.09777222811859587,0.09794909514589056,-0.004762736085252559,-0.00942438741481804,21701099,0.25398238380809596,-0.32289063801432616
122,21701100,2018-03-25,Trail Blazers,Thunder,0,0.012063763007629428,-0.04121654071405947,0.2355611052147374,0.3646157618125573,-0.00978786171339326,-0.00942438741481804,21701100,-0.40119002998500747,-0.04702856904880891
123,21701101,2018-03-25,Hawks,Rockets,1,0.11434730479520056,-0.0907309750519144,0.4355611052147373,-0.3020509048541094,-0.014812987341533966,-0.00942438741481804,21701101,-0.43567278860569714,0.47021281026153594
124,21701102,2018-03-25,Jazz,Warriors,0,0.14410268178979427,-0.03747815385456591,0.16889443854807076,0.2312824284792239,-0.00978786171339326,-0.00942438741481804,21701102,-0.5046383058470765,-0.11599408629018822
125,21701090,2018-03-24,Suns,Magic,1,-0.03134844070385378,-0.3572387328843689,-0.2977722281185959,-0.4353842381874428,-0.00978786171339326,-0.014474892465323087,21701090,0.2884651424287856,0.3322817757787773
126,21701089,2018-03-24,Bulls,Pistons,1,0.017806933465801228,-0.23499893665197366,-0.23110556145192926,-0.23538423818744275,-0.00978786171339326,-0.014474892465323087,21701089,0.18501686656671665,0.5046955688822256
127,21701091,2018-03-24,Pelicans,Rockets,1,0.18611621378329596,0.08737850532703448,0.4355611052147373,0.2312824284792239,-0.00978786171339326,-0.00942438741481804,21701091,-0.43567278860569714,-0.012545810428119255
