,CURRENT_GAME_ID,GAME_DATE_EST,TEAM_NAME_AWAY,TEAM_NAME_HOME,WIN_HOME,NET_RTG_HOME,NET_RTG_AWAY
0,21501192,1.46016e+18,Timberwolves,Trail Blazers,0.0,-21.777437215566636,-21.59958780924333
0,21501190,1.46016e+18,Warriors,Grizzlies,0.0,-13.342853347193824,-9.852667883283473
0,21501189,1.46016e+18,Suns,Pelicans,0.0,13.436097650043564,12.638652935097909
0,21501182,1.4600736e+18,Wizards,Pistons,1.0,0.2394265346012645,1.9361445387809084
0,21501185,1.4600736e+18,Grizzlies,Mavericks,1.0,14.966415383623783,15.446464121427383
0,21501181,1.4600736e+18,Bucks,Celtics,1.0,6.471972254250886,2.4929518551793564
0,21501183,1.4600736e+18,Pacers,Raptors,1.0,-1.30590173211705,1.033149328668003
0,21501178,1.4600736e+18,Nets,Hornets,1.0,-8.42746627264475,-11.946770100842372
0,21501186,1.4600736e+18,Spurs,Nuggets,1.0,-8.611441222814747,-7.560993251548666
0,21501184,1.4600736e+18,Lakers,Pelicans,1.0,14.624567492740113,13.970870025018698
0,21501179,1.4600736e+18,Heat,Magic,1.0,13.411546507685443,14.29209008840229
0,21501180,1.4600736e+18,Knicks,76ers,0.0,-8.480718972427354,-11.333972039967435
0,21501187,1.4600736e+18,Clippers,Jazz,0.0,14.95770171517934,17.277235822144675
0,21501173,1.4599872e+18,Raptors,Hawks,1.0,7.110083113777975,6.059996167305258
0,21501174,1.4599872e+18,Bulls,Heat,1.0,4.2802260312518,1.0937137740038025
0,21501175,1.4599872e+18,Suns,Rockets,0.0,6.408363280362252,5.755556604141461
0,21501176,1.4599872e+18,Timberwolves,Kings,0.0,2.9664737355661117,5.060756342759774
0,21501177,1.4599872e+18,Spurs,Warriors,1.0,25.804314888680636,27.414973106439504
0,21501172,1.4599008e+18,Clippers,Lakers,0.0,-7.763674294377779,-3.2763828596524434
0,21501165,1.4599008e+18,Cavaliers,Pacers,1.0,3.376433176074329,6.065866580302611
0,21501167,1.4599008e+18,Nets,Wizards,1.0,-4.865875288351617,-6.517206698337446
0,21501169,1.4599008e+18,Hornets,Knicks,0.0,-3.376433176074329,-3.3309626784121633
0,21501170,1.4599008e+18,Rockets,Mavericks,1.0,15.863291437140646,15.065608556822099
0,21501168,1.4599008e+18,Pelicans,Celtics,1.0,6.133365085572336,3.993188236423009
0,21501171,1.4599008e+18,Thunder,Trail Blazers,1.0,-25.50356279298839,-24.31038445800023
0,21501166,1.4599008e+18,Pistons,Magic,0.0,15.453021783061601,11.890709175508277
0,21501164,1.4598144e+18,Lakers,Clippers,1.0,4.865875288351617,3.765951250959205
0,21501157,1.4598144e+18,Suns,Hawks,1.0,5.8608965277070695,4.630505965484531
0,21501155,1.4598144e+18,Pistons,Heat,1.0,2.9708632541876057,5.799685594997669
0,21501162,1.4598144e+18,Trail Blazers,Kings,0.0,3.8021572160396744,-0.1155161348342233
0,21501156,1.4598144e+18,Hornets,Raptors,1.0,2.2839298969223165,2.1857004714832016
0,21501163,1.4598144e+18,Timberwolves,Warriors,0.0,29.667866827145914,25.114751000717277
0,21501160,1.4598144e+18,Thunder,Nuggets,0.0,-8.375135788629947,-8.212895383866112
0,21501158,1.4598144e+18,Bulls,Grizzlies,1.0,-15.453021783061601,-12.926797789783379
0,21501159,1.4598144e+18,Cavaliers,Bucks,0.0,-9.809218149720778,-7.645583062292758
0,21501154,1.4598144e+18,Pelicans,76ers,1.0,-10.237965420128276,-6.625485487385973
0,21501161,1.4598144e+18,Spurs,Jazz,0.0,17.41288297465276,16.756078524204327
0,21501153,1.4596416e+18,Celtics,Lakers,0.0,-13.6166545203357,-13.135036864453014
0,21501147,1.4596416e+18,Wizards,Clippers,1.0,4.169578626431814,5.200572211680495
0,21501146,1.4596416e+18,Mavericks,Timberwolves,0.0,-4.217222379915384,-1.6590102375710245
0,21501151,1.4596416e+18,Pacers,Knicks,0.0,-4.199083660284174,-4.587068733752858
0,21501144,1.4596416e+18,Hornets,Cavaliers,1.0,5.052266323466142,5.524263345661467
0,21501145,1.4596416e+18,Thunder,Rockets,1.0,2.158655102509769,2.3281524190671234
0,21501152,1.4596416e+18,Trail Blazers,Warriors,1.0,9.027708595975028,11.598391148575814
0,21501150,1.4596416e+18,Bulls,Bucks,0.0,-1.7541212133438933,-2.9024103190315316
0,21501148,1.4596416e+18,Grizzlies,Magic,1.0,1.7829578837504556,1.5319075171796896
0,21501143,1.4596416e+18,Pelicans,Nets,0.0,-7.341779428685413,-4.879763413878052
0,21501149,1.4596416e+18,Jazz,Suns,0.0,-7.829407027718446,-4.91969845518426
0,21501140,1.4595552e+18,Raptors,Spurs,1.0,10.297660470329575,9.902484951730372
0,21501139,1.4595552e+18,Pistons,Bulls,0.0,-4.5004655512880305,-5.431711058130077
0,21501142,1.4595552e+18,Heat,Trail Blazers,1.0,1.9719778304077096,1.447060496055002
0,21501141,1.4595552e+18,Kings,Nuggets,0.0,-8.120663512144162,-7.720731853697089
0,21501138,1.4595552e+18,Pacers,76ers,0.0,-11.1363764905078,-12.211141189626233
0,21501130,1.4594688e+18,Nets,Knicks,1.0,-6.714863453824549,-8.347815156168409
0,21501131,1.4594688e+18,Cavaliers,Hawks,0.0,9.842447190921419,12.869086837267403
0,21501129,1.4594688e+18,Mavericks,Pistons,0.0,-0.21704612178838545,-0.47546057229988037
0,21501135,1.4594688e+18,Heat,Kings,0.0,2.241160542406405,1.2910841570691645
0,21501136,1.4594688e+18,Celtics,Warriors,0.0,10.894169034003838,9.677838448047268
0,21501128,1.4594688e+18,76ers,Hornets,1.0,6.4881009182430915,3.3085265722460093
0,21501132,1.4594688e+18,Raptors,Grizzlies,0.0,-12.396688291580361,-10.367089434258844
0,21501133,1.4594688e+18,Magic,Bucks,1.0,-1.0046170187067105,-0.40213870259061935
0,21501137,1.4594688e+18,Wizards,Suns,0.0,-7.9906083122991305,-7.7143078150250375
0,21501134,1.4594688e+18,Timberwolves,Jazz,1.0,10.037028373903809,7.8393101615651375
0,21501123,1.4593824e+18,Magic,Pacers,0.0,-0.20926542707080387,2.7912753958197385
0,21501122,1.4593824e+18,Nets,Cavaliers,1.0,3.387524525650292,1.2724279578667108
0,21501124,1.4593824e+18,Bulls,Rockets,0.0,0.12950815984372355,-0.6632973251917775
0,21501127,1.4593824e+18,Celtics,Trail Blazers,1.0,-0.323112787076937,-4.173002502212569
0,21501125,1.4593824e+18,Nuggets,Pelicans,1.0,-6.327627152456145,-3.9330115814607325
0,21501126,1.4593824e+18,Clippers,Thunder,1.0,11.588014236075153,15.011164714640131
0,21501121,1.459296e+18,Heat,Lakers,1.0,-12.665912430689488,-5.433402156415852
0,21501118,1.459296e+18,Pelicans,Spurs,1.0,9.984602100714483,9.03862654280151
0,21501116,1.459296e+18,Clippers,Timberwolves,0.0,-2.2149157326175555,-0.20364186129104667
0,21501117,1.459296e+18,Knicks,Mavericks,1.0,-3.0799768357948096,-5.930423449311277
0,21501120,1.459296e+18,Wizards,Kings,1.0,0.6060275959718808,0.7489262189028523
0,21501113,1.459296e+18,Hawks,Raptors,1.0,4.147536184991992,6.9357722922381555
0,21501114,1.459296e+18,Nuggets,Grizzlies,0.0,-10.348199290507978,-9.723033251637915
0,21501115,1.459296e+18,Suns,Bucks,1.0,-2.3028954438514972,0.3650376732506686
0,21501119,1.459296e+18,Warriors,Jazz,0.0,12.763382424526498,7.755781689505966
0,21501107,1.4592096e+18,Bulls,Pacers,0.0,1.114822238954602,-0.45502550603178804
0,21501110,1.4592096e+18,Thunder,Pistons,1.0,-2.5791582379730045,1.1348373406978283
0,21501111,1.4592096e+18,Rockets,Cavaliers,0.0,5.884213227203489,3.0484063532983754
0,21501112,1.4592096e+18,Wizards,Warriors,1.0,12.270442131590386,13.294060408088043
0,21501108,1.4592096e+18,Nets,Magic,1.0,-5.659525537818169,-9.573415350171743
0,21501109,1.4592096e+18,Hornets,76ers,0.0,-9.159990953182827,-5.005520568421915
0,21501106,1.4591232e+18,Celtics,Clippers,1.0,-4.028282088105925,-5.729263051411124
0,21501101,1.4591232e+18,Suns,Timberwolves,1.0,-3.073018731866142,-2.5776547789416213
0,21501097,1.4591232e+18,Nets,Heat,1.0,5.574155339050989,4.742092683920404
0,21501099,1.4591232e+18,Hawks,Bulls,0.0,-7.267212024971741,-3.162739590295331
0,21501098,1.4591232e+18,Thunder,Raptors,0.0,7.464664852192982,6.240104846581957
0,21501105,1.4591232e+18,Kings,Trail Blazers,1.0,-0.7861131791765246,0.7898082506412152
0,21501103,1.4591232e+18,Mavericks,Nuggets,0.0,-3.9636358200916817,-3.7070009606893564
0,21501100,1.4591232e+18,Spurs,Grizzlies,0.0,-9.868952355185002,-10.775144301766602
0,21501102,1.4591232e+18,Knicks,Pelicans,1.0,-8.486393827848133,-7.514377022257435
0,21501104,1.4591232e+18,Lakers,Jazz,1.0,4.262284578770547,1.248107284991974
0,21501096,1.4590368e+18,Wizards,Lakers,0.0,-6.176050375322916,-5.268772881236458
0,21501092,1.4590368e+18,Nuggets,Clippers,1.0,-4.559628331829273,-3.717796635277381
0,21501093,1.4590368e+18,Rockets,Pacers,1.0,1.0499921059029163,2.1898976124491156
0,21501095,1.4590368e+18,Mavericks,Kings,1.0,-2.3140797694755406,-5.775662284673203
0,21501094,1.4590368e+18,76ers,Warriors,1.0,14.101504552777627,12.22260781513647
0,21501087,1.4589504e+18,Jazz,Timberwolves,0.0,0.751359593004679,-1.3528451382972975
0,21501086,1.4589504e+18,Cavaliers,Knicks,0.0,1.3411946817660692,-1.2071670292213241
0,21501085,1.4589504e+18,Hawks,Pistons,0.0,-0.7087819339963346,-0.8015272352623839
0,21501091,1.4589504e+18,76ers,Trail Blazers,1.0,-3.519793765263884,-3.233768800786848
0,21501084,1.4589504e+18,Raptors,Pelicans,0.0,-5.562547855540075,-4.884820547843972
0,21501089,1.4589504e+18,Hornets,Bucks,0.0,0.5897904162783902,0.49704511501235515
0,21501088,1.4589504e+18,Spurs,Thunder,1.0,9.155032859119416,7.931157652224329
0,21501083,1.4589504e+18,Bulls,Magic,1.0,-9.006250964119602,-9.085200494968987
0,21501082,1.4589504e+18,Pacers,Nets,1.0,-5.047681644903179,-4.867398355668229
0,21501090,1.4589504e+18,Celtics,Suns,0.0,-9.135604540640244,-5.184629498982815
0,21501081,1.458864e+18,Nuggets,Lakers,0.0,-5.420648989527592,-4.098379805161414
0,21501078,1.458864e+18,Grizzlies,Spurs,1.0,11.730535522898293,8.32468530425686
0,21501073,1.458864e+18,Timberwolves,Wizards,0.0,1.1239084312474432,4.633682551625569
0,21501076,1.458864e+18,Bucks,Hawks,1.0,10.222823192877513,6.700532853812732
0,21501074,1.458864e+18,Hornets,Pistons,1.0,0.5388804680495412,-0.49041024683118906
0,21501075,1.458864e+18,Magic,Heat,1.0,4.632317566687192,5.690988194772004
0,21501077,1.458864e+18,Raptors,Rockets,1.0,2.908143124925232,1.282316449614811
0,21501079,1.458864e+18,Suns,Kings,1.0,-4.665702586340402,-2.215706929631253
0,21501080,1.458864e+18,Mavericks,Warriors,1.0,13.5326692725138,10.930248870141853
0,21501072,1.4587776e+18,Trail Blazers,Clippers,1.0,-5.599580741539015,-2.997160339167067
0,21501068,1.4587776e+18,Pelicans,Pacers,1.0,0.2457604290990929,-3.3546015730062777
0,21501070,1.4587776e+18,Bulls,Knicks,1.0,-0.6338870112749646,-2.941197107880484
0,21501071,1.4587776e+18,Jazz,Thunder,1.0,5.641366816014909,5.586613571794658
0,21501069,1.4587776e+18,Cavaliers,Nets,1.0,-6.580322893748132,-4.940936860410801
0,21501063,1.4586912e+18,Heat,Spurs,1.0,10.321890792979246,12.412156029274271
0,21501056,1.4586912e+18,Hawks,Wizards,0.0,0.8945146595126943,-1.7299895808103685
0,21501062,1.4586912e+18,Kings,Timberwolves,1.0,-2.8207554884681514,-3.175746691765042
0,21501058,1.4586912e+18,Magic,Pistons,1.0,-3.0351589855178673,-3.2098448488711284
0,21501059,1.4586912e+18,Bucks,Cavaliers,1.0,5.8075665198980175,2.9719481969557364
0,21501061,1.4586912e+18,Jazz,Rockets,0.0,2.2127025086818577,2.6269155070642682
0,21501057,1.4586912e+18,Raptors,Celtics,1.0,-0.5292730239007568,-1.006976815888109
0,21501060,1.4586912e+18,Knicks,Bulls,0.0,-1.551562762654683,-3.226203716259988
0,21501066,1.4586912e+18,Clippers,Warriors,1.0,9.690099811295468,8.404775730792664
0,21501067,1.4586912e+18,Mavericks,Trail Blazers,1.0,-6.583464903730345,-3.991085176360457
0,21501064,1.4586912e+18,76ers,Nuggets,1.0,-2.0852604926840996,-0.2720977513842371
0,21501065,1.4586912e+18,Lakers,Suns,1.0,-7.849892600607021,-6.657692572743386
0,21501055,1.4586048e+18,Grizzlies,Lakers,1.0,-5.7889651382532605,-4.556982789596873
0,21501053,1.4586048e+18,Heat,Pelicans,0.0,-5.651340518372876,-4.0089119974402365
0,21501054,1.4586048e+18,Rockets,Thunder,1.0,4.907282531995293,3.3382237773169834
0,21501052,1.4586048e+18,Hornets,Nets,0.0,-7.253961492107152,-5.9197127605326045
0,21501045,1.4585184e+18,76ers,Pacers,1.0,-1.083051826676268,-2.2906002951780238
0,21501050,1.4585184e+18,Warriors,Timberwolves,0.0,-5.208773489168465,-5.472142225300132
0,21501048,1.4585184e+18,Wizards,Hawks,0.0,12.589091763798848,12.713236860778252
0,21501047,1.4585184e+18,Bucks,Pistons,1.0,-4.623087802862514,-5.956623308989691
0,21501044,1.4585184e+18,Nuggets,Cavaliers,1.0,4.842444665081487,8.017607395879423
0,21501046,1.4585184e+18,Magic,Celtics,1.0,-0.10997527418621189,-2.1441178356703148
0,21501049,1.4585184e+18,Kings,Bulls,1.0,-4.6719189079977355,-4.865138049493893
0,21501043,1.4585184e+18,Spurs,Hornets,1.0,8.169709444493094,9.883208051977846
0,21501051,1.4585184e+18,Grizzlies,Suns,0.0,-10.858106750959791,-10.441722380459936
0,21501042,1.458432e+18,Kings,Knicks,0.0,-4.507530300928437,-3.5634283965924
0,21501037,1.458432e+18,Trail Blazers,Mavericks,1.0,0.30260123795245875,1.8190889787596234
0,21501038,1.458432e+18,Magic,Raptors,1.0,8.555618830091547,6.357119073393662
0,21501040,1.458432e+18,Clippers,Pelicans,1.0,-7.007843915011918,-8.032329440066746
0,21501041,1.458432e+18,Jazz,Bucks,0.0,3.073014997644492,0.08858991867980137
0,21501039,1.458432e+18,Celtics,76ers,0.0,-10.463647560689296,-11.037173125704541
0,21501036,1.4583456e+18,Warriors,Spurs,1.0,13.483082117337261,13.616918905006173
0,21501031,1.4583456e+18,Thunder,Pacers,0.0,-1.6617985427958786,0.4932005864411195
0,21501032,1.4583456e+18,Knicks,Wizards,1.0,-0.5239323276126697,-4.36566033755841
0,21501029,1.4583456e+18,Rockets,Hawks,1.0,12.595161445411094,11.164263431530983
0,21501030,1.4583456e+18,Nets,Pistons,1.0,-4.264311465480731,-6.184193769498535
0,21501033,1.4583456e+18,Cavaliers,Heat,1.0,8.058171186585,8.815915855264436
0,21501034,1.4583456e+18,Jazz,Bulls,1.0,-6.272113429311744,-4.236625646152675
0,21501028,1.4583456e+18,Nuggets,Hornets,0.0,12.27941471594815,9.75377441462578
0,21501035,1.4583456e+18,Clippers,Grizzlies,1.0,-9.497777942765808,-5.570753780806314
0,21501027,1.4582592e+18,Suns,Lakers,0.0,-5.456171310504359,-7.98696833210316
0,21501022,1.4582592e+18,Kings,Pistons,1.0,-3.2939118051703957,-5.073226113876245
0,21501024,1.4582592e+18,Timberwolves,Rockets,1.0,1.1217185616675494,4.002794762038931
0,21501026,1.4582592e+18,Warriors,Mavericks,0.0,2.144780685235858,5.483947539143102
0,21501023,1.4582592e+18,Celtics,Raptors,1.0,5.305291385136897,2.634809838449584
0,21501025,1.4582592e+18,Trail Blazers,Pelicans,0.0,-7.209867883849441,-10.215878620054653
0,21501020,1.4582592e+18,Cavaliers,Magic,0.0,-4.9743387351443715,-4.84210874085538
0,21501021,1.4582592e+18,Thunder,76ers,0.0,-11.109056503436179,-9.124688406797802
0,21501018,1.4581728e+18,Trail Blazers,Spurs,1.0,14.839047967447755,8.48887475487912
0,21501012,1.4581728e+18,Raptors,Pacers,0.0,-0.8701237939380064,0.4961264377195391
0,21501015,1.4581728e+18,Nuggets,Hawks,1.0,12.3335226643823,11.544035092361668
0,21501014,1.4581728e+18,Hornets,Heat,0.0,7.54710001085941,7.243837401895078
0,21501016,1.4581728e+18,Nets,Bulls,1.0,-9.72291333357768,-5.117248659879422
0,21501017,1.4581728e+18,Grizzlies,Bucks,1.0,-0.21000222441973904,0.9228040188373399
0,21501013,1.4581728e+18,Wizards,76ers,0.0,-11.834688826878363,-7.229024153180106
0,21501019,1.4581728e+18,Suns,Jazz,1.0,-1.0744035401567942,-2.6717432187953847
0,21501006,1.4580864e+18,Bulls,Wizards,1.0,-0.5623021865943656,-4.268859580145687
0,21501007,1.4580864e+18,Hawks,Pistons,0.0,-1.7081575193417677,5.674796948943367
0,21501005,1.4580864e+18,Mavericks,Cavaliers,1.0,5.451399378444705,8.006896472738688
0,21501009,1.4580864e+18,Clippers,Rockets,0.0,4.350034378748887,-2.93358126451227
0,21501003,1.4580864e+18,Thunder,Celtics,0.0,2.2033332939092247,6.754928624387702
0,21501010,1.4580864e+18,Pelicans,Kings,0.0,-4.935808923454417,-7.612195158038361
0,21501011,1.4580864e+18,Knicks,Warriors,1.0,9.150499594642056,8.020837923828509
0,21501004,1.4580864e+18,Magic,Hornets,1.0,10.440764072014986,11.861694254444345
0,21501008,1.4580864e+18,Timberwolves,Grizzlies,0.0,-7.162958885867553,-2.5829544903920834
0,21501002,1.458e+18,Kings,Lakers,0.0,-5.448099920393588,-5.420366854500074
0,21501001,1.458e+18,Clippers,Spurs,1.0,14.45191924413966,10.88144570291611
0,21500997,1.458e+18,Celtics,Pacers,1.0,-1.7091107620650803,1.1220473221131897
0,21501000,1.458e+18,Raptors,Bucks,0.0,1.3863632879930918,0.10578631588191456
0,21500998,1.458e+18,Nuggets,Magic,1.0,-8.595425822168664,-4.514895511141674
0,21500999,1.458e+18,76ers,Nets,1.0,-5.833900352769177,-6.2156289021358475
0,21500989,1.4579136e+18,Pistons,Wizards,1.0,-5.020727148493208,-1.8792095777648967
0,21500990,1.4579136e+18,Nuggets,Heat,1.0,6.725577980096162,9.164690168387168
0,21500992,1.4579136e+18,Grizzlies,Rockets,1.0,-1.2226977766124065,-0.5583738077737763
0,21500991,1.4579136e+18,Bulls,Raptors,0.0,5.982503089995575,2.929376762689614
0,21500996,1.4579136e+18,Pelicans,Warriors,1.0,7.6507269332471,5.0305664317428125
0,21500988,1.4579136e+18,Mavericks,Hornets,0.0,10.156717038420467,7.1607122168775135
0,21500993,1.4579136e+18,Trail Blazers,Thunder,1.0,-1.0006992779088222,4.5727204301344955
0,21500995,1.4579136e+18,Timberwolves,Suns,1.0,-13.409585067569765,-11.698811315441873
0,21500994,1.4579136e+18,Cavaliers,Jazz,1.0,-5.394973940957726,-3.0659944478357204
0,21500987,1.4578272e+18,Knicks,Lakers,0.0,-7.192693420714164,-6.188363315382546
0,21500983,1.4578272e+18,Cavaliers,Clippers,0.0,7.447368972467416,8.451699077798992
0,21500984,1.4578272e+18,Pacers,Hawks,1.0,6.81754491485205,5.9983341515610675
0,21500986,1.4578272e+18,Jazz,Kings,0.0,-6.797033409972556,-3.5387291970291557
0,21500985,1.4578272e+18,Bucks,Nets,0.0,-5.854538917298356,-3.6074338216324264
0,21500979,1.4577408e+18,Thunder,Spurs,1.0,14.580753300069802,13.13279650040441
0,21500974,1.4577408e+18,Grizzlies,Hawks,1.0,4.695911041203473,6.716164204597604
0,21500973,1.4577408e+18,Pacers,Mavericks,0.0,2.6580175775064276,4.3264773222805815
0,21500981,1.4577408e+18,Suns,Warriors,1.0,7.51638354457188,3.840073649484026
0,21500977,1.4577408e+18,Heat,Raptors,1.0,6.170993568758561,7.387145975064016
0,21500975,1.4577408e+18,Rockets,Hornets,1.0,9.01241865146227,8.023358682663684
0,21500982,1.4577408e+18,Magic,Trail Blazers,1.0,-1.9519785556757085,0.6424815634402421
0,21500980,1.4577408e+18,Wizards,Nuggets,1.0,0.19460808164592436,-4.145545907269408
0,21500978,1.4577408e+18,Pelicans,Bucks,1.0,0.8326327955246882,-0.2617051544427511
0,21500976,1.4577408e+18,Pistons,76ers,0.0,-11.027168196728667,-13.51598799092443
0,21500972,1.4576544e+18,Knicks,Clippers,1.0,9.098894918615017,13.155894640351619
0,21500966,1.4576544e+18,Heat,Bulls,0.0,-1.5608289153605028,-0.7472281956763851
0,21500965,1.4576544e+18,Rockets,Celtics,0.0,3.1317247340352594,3.0743380985318396
0,21500970,1.4576544e+18,Magic,Kings,0.0,-5.324894053588579,-5.284757500692848
0,21500971,1.4576544e+18,Trail Blazers,Warriors,1.0,6.194552157123297,4.252567919986859
0,21500963,1.4576544e+18,Pistons,Hornets,1.0,7.430430728419651,6.58104749412594
0,21500967,1.4576544e+18,Pelicans,Grizzlies,1.0,-0.6524407279026292,-0.1609682561541348
0,21500968,1.4576544e+18,Timberwolves,Thunder,0.0,-3.646634852991042,-7.2129243959156355
0,21500964,1.4576544e+18,Nets,76ers,1.0,-14.573211146352264,-13.687960411438894
0,21500969,1.4576544e+18,Wizards,Jazz,1.0,-7.685721243063554,-5.74373700592713
0,21500962,1.457568e+18,Cavaliers,Lakers,0.0,-6.542229631846951,-6.5020930789512335
0,21500960,1.457568e+18,Bulls,Spurs,1.0,14.617349907704877,12.150177702138805
0,21500959,1.457568e+18,Hawks,Raptors,1.0,4.026712310549456,4.241569825504413
0,21500961,1.457568e+18,Suns,Nuggets,1.0,-2.3593810507099704,-6.893454297571992
0,21500954,1.4574816e+18,Pistons,Mavericks,0.0,3.1981403398928734,7.233030971476936
0,21500953,1.4574816e+18,Grizzlies,Celtics,1.0,1.7191301805657844,3.9326514304874536
0,21500958,1.4574816e+18,Jazz,Warriors,1.0,0.8230243268281328,-0.853812074636835
0,21500957,1.4574816e+18,Cavaliers,Kings,0.0,-3.93395286208046,-4.313818283119133
0,21500950,1.4574816e+18,Pelicans,Hornets,1.0,8.441890137790978,8.475641707067908
0,21500952,1.4574816e+18,Heat,Bucks,1.0,0.6291631906797335,1.779276414677284
0,21500955,1.4574816e+18,Clippers,Thunder,1.0,-2.2607452538747594,-0.8711493774907524
0,21500951,1.4574816e+18,Rockets,76ers,0.0,-13.585149579740389,-12.249349416558132
0,21500956,1.4574816e+18,Knicks,Suns,0.0,-10.043032586774942,-12.554125770095126
0,21500949,1.4573952e+18,Magic,Lakers,1.0,-8.620217666437384,-11.622696707057486
0,21500945,1.4573952e+18,Spurs,Timberwolves,0.0,-3.2638099154005005,-4.443385096635964
0,21500944,1.4573952e+18,Nets,Raptors,1.0,2.5867336643347016,0.7471310842319241
0,21500948,1.4573952e+18,Wizards,Trail Blazers,1.0,2.175890973049192,3.321486945692044
0,21500946,1.4573952e+18,Knicks,Nuggets,1.0,-2.1738442392548905,0.30567924875033725
0,21500947,1.4573952e+18,Hawks,Jazz,0.0,-3.481225279467651,-4.580784352202869
0,21500939,1.4573088e+18,Spurs,Pacers,1.0,0.17208800907465616,0.5469702656163662
0,21500938,1.4573088e+18,Grizzlies,Cavaliers,0.0,8.564048901233065,5.392278264078328
0,21500940,1.4573088e+18,Bucks,Bulls,1.0,-5.1448043274670425,-6.494321701613657
0,21500942,1.4573088e+18,Clippers,Mavericks,0.0,5.969273340225897,4.778629816127051
0,21500943,1.4573088e+18,Magic,Warriors,1.0,1.2899159418044093,1.7579501268754
0,21500937,1.4573088e+18,Timberwolves,Hornets,1.0,10.023546161669174,11.322257428098467
0,21500941,1.4573088e+18,Kings,Pelicans,1.0,-4.947849944715301,-4.418938932836369
0,21500931,1.4572224e+18,Warriors,Lakers,1.0,-11.325860069737345,-6.1640169853924505
