CURRENT_GAME_ID,GAME_DATE_EST,TEAM_NAME_AWAY,TEAM_NAME_HOME,WIN_HOME,NET_RTG_HOME,NET_RTG_AWAY,WIN_PERCENTAGE_A,WIN_PERCENTAGE_B,DAYS_SINCE_LAST_GAME_A,DAYS_SINCE_LAST_GAME_B
21601186,2017-04-07,Thunder,Suns,1,-0.1031314365858232,-0.14510134655656576,-0.43110556145192924,0.16461576181255722,-0.009787861713393261,-0.009424387414818039
21601185,2017-04-07,Timberwolves,Jazz,1,0.25297016634524494,0.02164044847366191,0.10222777188140408,-0.1687175715207761,-0.0047627360852525585,-0.014474892465323089
21601175,2017-04-06,Bucks,Pacers,1,-0.050334509702547006,-0.01880156508644052,-0.09777222811859587,0.16461576181255722,-0.009787861713393261,-0.009424387414818039
21601176,2017-04-06,Wizards,Knicks,0,-0.1429138605963929,-0.14366883912913833,-0.16443889478526258,0.03128242847922391,-0.009787861713393261,-0.009424387414818039
21601177,2017-04-06,Celtics,Hawks,1,-0.07203147157987749,-0.13415020032250505,-0.16443889478526258,0.16461576181255722,0.00026238954288814505,-0.014474892465323089
21601178,2017-04-06,Timberwolves,Trail Blazers,1,0.14741653051115583,0.10717767587651328,0.16889443854807074,-0.10205090485410939,-0.009787861713393261,-0.009424387414818039
21601174,2017-04-06,Nets,Magic,1,-0.07186774780616362,0.15335935416025712,-0.23110556145192923,0.03128242847922391,-0.009787861713393261,-0.009424387414818039
21601173,2017-04-06,Bulls,76ers,0,-0.21279461745167172,-0.009763354679627561,-0.16443889478526258,-0.03538423818744274,-0.009787861713393261,-0.009424387414818039
21601172,2017-04-05,Mavericks,Clippers,1,0.0731837598512732,-0.04453351981001817,0.10222777188140408,-0.10205090485410939,0.00026238954288814505,-0.014474892465323089
21601170,2017-04-05,Lakers,Spurs,0,0.13393863980063725,0.12401014462222519,0.2355611052147374,-0.3020509048541094,-0.014812987341533966,-0.004373882364312988
21601166,2017-04-05,Raptors,Pistons,0,-0.04953551758867831,0.04649549686200466,-0.16443889478526258,0.16461576181255722,0.005287515171028849,-0.014474892465323089
