Unnamed: 0,Unnamed: 0.1,CURRENT_GAME_ID,WIN_PERCENTAGE_A,WIN_PERCENTAGE_B
139,0,21701086,0.8666666666666667,0.5333333333333333
140,0,21701087,0.6666666666666666,0.2
141,0,21701077,0.3333333333333333,0.26666666666666666
142,0,21701072,0.4666666666666667,0.06666666666666668
143,0,21701073,0.2,0.6666666666666666
144,0,21701074,0.9333333333333332,0.3333333333333333
145,0,21701075,0.7333333333333333,0.5333333333333333
146,0,21701076,0.26666666666666666,0.8
147,0,21701067,0.26666666666666666,0.4666666666666667
148,0,21701068,0.5333333333333333,0.2
149,0,21701070,0.4,0.5333333333333333
150,0,21701069,0.3333333333333333,0.5333333333333333
151,0,21700809,0.7333333333333333,0.6666666666666666
152,0,21701071,0.4,0.6
153,0,21701065,0.5333333333333333,0.8666666666666667
154,0,21701066,0.6666666666666666,0.06666666666666668
155,0,21701058,0.2,0.8666666666666667
156,0,21701060,0.4,0.6
157,0,21701061,0.7333333333333333,0.3333333333333333
158,0,21701063,0.06666666666666668,0.26666666666666666
159,0,21701062,0.8666666666666667,0.2
160,0,21701064,0.9333333333333332,0.9333333333333332
161,0,21701059,0.5333333333333333,0.7333333333333333
162,0,21701051,0.6666666666666666,0.5333333333333333
163,0,21701052,0.6666666666666666,0.4666666666666667
164,0,21701055,0.13333333333333333,0.3333333333333333
165,0,21701054,0.5333333333333333,0.6
166,0,21701053,0.2,0.06666666666666668
167,0,21701056,0.4,0.7333333333333333
168,0,21701057,0.3333333333333333,0.2
169,0,21701050,0.5333333333333333,0.4666666666666667
170,0,21701046,0.9333333333333332,0.7333333333333333
171,0,21701047,0.7333333333333333,0.5333333333333333
172,0,21701048,0.4666666666666667,0.9333333333333332
173,0,21701049,0.6,0.9333333333333332
174,0,21701041,0.4,0.2
175,0,21701036,0.7333333333333333,0.9333333333333332
176,0,21701039,0.4,0.5333333333333333
177,0,21701035,0.5333333333333333,0.6666666666666666
178,0,21701037,0.13333333333333333,0.3333333333333333
179,0,21701038,0.06666666666666668,0.4666666666666667
180,0,21701040,0.0,0.6
181,0,21701043,0.8666666666666667,0.4
182,0,21701042,0.3333333333333333,0.5333333333333333
183,0,21701044,0.06666666666666668,0.7333333333333333
184,0,21701045,0.8666666666666667,0.2
185,0,21701029,0.2,0.5333333333333333
186,0,21701030,0.6666666666666666,0.13333333333333333
187,0,21701031,0.9333333333333332,0.3333333333333333
188,0,21701032,0.6666666666666666,0.6666666666666666
189,0,21701034,0.6,0.4666666666666667
190,0,21701033,0.7333333333333333,0.3333333333333333
191,0,21701020,0.7333333333333333,0.9333333333333332
192,0,21701022,0.06666666666666668,0.6666666666666666
193,0,21701021,0.26666666666666666,0.4
194,0,21701023,0.9333333333333332,0.7333333333333333
195,0,21701024,0.0,0.3333333333333333
196,0,21701026,0.6,0.26666666666666666
197,0,21701025,0.26666666666666666,0.7333333333333333
198,0,21701027,0.8666666666666667,0.06666666666666668
199,0,21701028,0.8,0.6
200,0,21701017,0.6,0.4666666666666667
201,0,21701016,0.2,0.4666666666666667
202,0,21701018,0.26666666666666666,0.4666666666666667
203,0,21701019,0.6666666666666666,0.6666666666666666
204,0,21701005,0.7333333333333333,0.6666666666666666
205,0,21701008,0.13333333333333333,0.9333333333333332
206,0,21701009,0.06666666666666668,0.3333333333333333
207,0,21701006,0.5333333333333333,0.4666666666666667
208,0,21701007,0.3333333333333333,0.6666666666666666
209,0,21701011,0.6666666666666666,0.4
210,0,21701010,0.3333333333333333,0.7333333333333333
211,0,21701012,0.26666666666666666,0.26666666666666666
212,0,21701013,0.8666666666666667,0.3333333333333333
213,0,21701014,0.06666666666666668,0.5333333333333333
214,0,21701015,0.6666666666666666,0.6666666666666666
215,0,21701001,0.9333333333333332,0.3333333333333333
216,0,21701003,0.6,0.3333333333333333
217,0,21701002,0.0,0.4666666666666667
218,0,21701004,0.7333333333333333,0.4666666666666667
219,0,21700992,0.06666666666666668,0.9333333333333332
220,0,21700993,0.3333333333333333,0.26666666666666666
221,0,21700995,0.7333333333333333,0.8666666666666667
222,0,21700994,0.4,0.7333333333333333
223,0,21700996,0.6666666666666666,0.3333333333333333
224,0,21700998,0.6666666666666666,0.6666666666666666
225,0,21700997,0.3333333333333333,0.9333333333333332
226,0,21700999,0.2,0.6666666666666666
227,0,21701000,0.6666666666666666,0.5333333333333333
228,0,21700987,0.4,0.06666666666666668
229,0,21700989,0.26666666666666666,0.0
230,0,21700990,0.5333333333333333,0.3333333333333333
231,0,21700991,0.6666666666666666,0.3333333333333333
232,0,21700988,0.4,0.6
233,0,21700978,0.6666666666666666,0.3333333333333333
234,0,21700981,0.4666666666666667,0.13333333333333333
235,0,21700977,0.3333333333333333,0.26666666666666666
236,0,21700979,0.9333333333333332,1.0
237,0,21700980,0.0,0.8666666666666667
238,0,21700982,0.7333333333333333,0.6
239,0,21700983,0.6,0.6666666666666666
240,0,21700984,0.6666666666666666,0.7333333333333333
241,0,21700986,0.6666666666666666,0.6
242,0,21700985,0.26666666666666666,0.3333333333333333
243,0,21700972,0.4666666666666667,0.13333333333333333
244,0,21700973,0.3333333333333333,0.7333333333333333
245,0,21700975,0.4666666666666667,0.13333333333333333
246,0,21700974,0.4666666666666667,0.6666666666666666
247,0,21700976,0.7333333333333333,0.4
248,0,21700965,0.7333333333333333,0.8666666666666667
249,0,21700967,0.2,0.06666666666666668
250,0,21700968,0.4666666666666667,1.0
251,0,21700966,0.4,0.9333333333333332
252,0,21700970,0.6,0.5333333333333333
253,0,21700971,0.6,0.4
254,0,21700969,0.3333333333333333,0.6666666666666666
255,0,21700958,0.9333333333333332,0.4
256,0,21700957,0.5333333333333333,0.6666666666666666
257,0,21700959,0.6,0.4
258,0,21700960,0.4666666666666667,1.0
259,0,21700961,0.2,0.6666666666666666
260,0,21700962,0.6,0.2
261,0,21700963,0.7333333333333333,0.13333333333333333
262,0,21700964,0.7333333333333333,0.6666666666666666
263,0,21700951,0.6666666666666666,0.5333333333333333
264,0,21700953,0.2,0.6
265,0,21700950,0.5333333333333333,0.4666666666666667
266,0,21700952,0.4,0.13333333333333333
267,0,21700955,0.8666666666666667,0.4
268,0,21700954,0.4,0.06666666666666668
269,0,21700956,0.6666666666666666,0.5333333333333333
270,0,21700943,0.3333333333333333,0.13333333333333333
271,0,21700944,0.8666666666666667,0.5333333333333333
272,0,21700945,0.6666666666666666,0.6666666666666666
273,0,21700946,0.2,0.6666666666666666
274,0,21700948,0.6666666666666666,0.13333333333333333
275,0,21700949,0.26666666666666666,0.2
276,0,21700947,0.5333333333333333,0.6666666666666666
277,0,21700936,0.3333333333333333,0.06666666666666668
278,0,21700937,0.6,0.6666666666666666
279,0,21700938,0.3333333333333333,0.4666666666666667
280,0,21700939,0.9333333333333332,0.6666666666666666
281,0,21700940,0.4,0.6666666666666666
282,0,21700941,0.5333333333333333,0.5333333333333333
283,0,21700942,0.3333333333333333,0.8666666666666667
284,0,21700926,0.26666666666666666,0.4666666666666667
285,0,21700927,0.6,0.5333333333333333
286,0,21700928,0.3333333333333333,0.7333333333333333
287,0,21700932,0.6,0.6666666666666666
288,0,21700931,0.13333333333333333,0.6666666666666666
289,0,21700930,0.13333333333333333,0.2
290,0,21700929,0.6666666666666666,0.8666666666666667
291,0,21700933,0.13333333333333333,0.5333333333333333
292,0,21700935,0.6,0.2
293,0,21700934,0.8,0.4666666666666667
294,0,21700924,0.3333333333333333,0.13333333333333333
295,0,21700922,0.3333333333333333,0.6666666666666666
296,0,21700923,0.6,0.6
297,0,21700925,0.5333333333333333,0.4666666666666667
298,0,21700916,0.6,0.6
299,0,21700914,0.3333333333333333,0.8666666666666667
300,0,21700913,0.4,0.6666666666666666
301,0,21700915,0.26666666666666666,0.6666666666666666
302,0,21700917,0.6666666666666666,0.6666666666666666
303,0,21700918,0.13333333333333333,0.06666666666666668
304,0,21700920,0.4,0.6666666666666666
305,0,21700919,0.2,0.5333333333333333
306,0,21700921,0.6,0.9333333333333332
307,0,21700907,0.5333333333333333,0.13333333333333333
308,0,21700908,0.5333333333333333,0.2
309,0,21700909,0.3333333333333333,0.6666666666666666
310,0,21700910,0.6666666666666666,0.6666666666666666
311,0,21700912,0.6666666666666666,0.6
312,0,21700911,0.5333333333333333,0.3333333333333333
313,0,21700898,0.5333333333333333,0.2
314,0,21700901,0.8,0.4
315,0,21700900,0.2,0.6666666666666666
316,0,21700899,0.2,0.13333333333333333
317,0,21700897,0.3333333333333333,0.6666666666666666
318,0,21700902,0.6666666666666666,0.06666666666666668
319,0,21700903,0.5333333333333333,0.3333333333333333
320,0,21700904,0.13333333333333333,0.6666666666666666
321,0,21700905,0.8666666666666667,0.9333333333333332
322,0,21700906,0.3333333333333333,0.4
323,0,21700892,0.5333333333333333,0.4
324,0,21700893,0.6666666666666666,0.6
325,0,21700894,0.6,0.4
326,0,21700896,0.6666666666666666,0.9333333333333332
327,0,21700895,0.6,0.6666666666666666
328,0,21700884,0.6666666666666666,0.4
329,0,21700886,0.26666666666666666,0.4666666666666667
330,0,21700885,0.26666666666666666,0.26666666666666666
331,0,21700890,0.8,0.13333333333333333
332,0,21700887,0.6666666666666666,0.6
333,0,21700889,0.13333333333333333,0.5333333333333333
334,0,21700888,0.3333333333333333,0.13333333333333333
335,0,21700891,0.3333333333333333,0.6
336,0,21700874,0.6666666666666666,0.3333333333333333
337,0,21700876,0.8666666666666667,0.6666666666666666
338,0,21700875,0.6,0.4666666666666667
339,0,21700873,0.4,0.4
340,0,21700877,0.9333333333333332,0.3333333333333333
341,0,21700879,0.6,0.3333333333333333
342,0,21700883,0.5333333333333333,0.2
343,0,21700880,0.6666666666666666,0.4
344,0,21700878,0.3333333333333333,0.5333333333333333
345,0,21700882,0.8666666666666667,0.5333333333333333
346,0,21700881,0.13333333333333333,0.6
347,0,21700871,0.3333333333333333,0.6
348,0,21700867,0.4666666666666667,0.2
349,0,21700868,0.4,0.2
350,0,21700869,0.5333333333333333,0.6
351,0,21700870,0.2,0.6666666666666666
352,0,21700872,0.6666666666666666,0.6666666666666666
353,0,31700001,,
434,0,21700865,0.6666666666666666,0.6
435,0,21700866,0.3333333333333333,0.6
436,0,21700858,0.4666666666666667,0.6666666666666666
437,0,21700854,0.4,0.4666666666666667
438,0,21700859,0.2,0.8
439,0,21700856,0.2,0.6666666666666666
440,0,21700855,0.6666666666666666,0.3333333333333333
441,0,21700860,0.8666666666666667,0.3333333333333333
442,0,21700862,0.6,0.6666666666666666
443,0,21700853,0.3333333333333333,0.4
444,0,21700857,0.26666666666666666,0.6
445,0,21700861,0.3333333333333333,0.6
446,0,21700863,0.8,0.13333333333333333
447,0,21700864,0.5333333333333333,0.7333333333333333
448,0,21700847,0.8,0.4
449,0,21700848,0.6,0.4666666666666667
450,0,21700849,0.4,0.8666666666666667
451,0,21700850,0.6666666666666666,0.4666666666666667
452,0,21700851,0.2,0.26666666666666666
453,0,21700852,0.6,0.4666666666666667
454,0,21700844,0.2,0.4
455,0,21700842,0.6,0.26666666666666666
456,0,21700843,0.2,0.6666666666666666
457,0,21700841,0.3333333333333333,0.6
458,0,21700845,0.7333333333333333,0.4666666666666667
459,0,21700846,0.6666666666666666,0.13333333333333333
460,0,21700835,0.5333333333333333,0.4
461,0,21700833,0.4666666666666667,0.8
462,0,21700834,0.4,0.4
463,0,21700836,0.6666666666666666,0.26666666666666666
464,0,21700837,0.8666666666666667,0.2
465,0,21700839,0.6,0.4
466,0,21700838,0.3333333333333333,0.26666666666666666
467,0,21700840,0.6,0.7333333333333333
468,0,21700826,0.26666666666666666,0.5333333333333333
469,0,21700828,0.6,0.7333333333333333
470,0,21700827,0.4,0.6
471,0,21700829,0.26666666666666666,0.5333333333333333
472,0,21700831,0.6666666666666666,0.5333333333333333
473,0,21700830,0.13333333333333333,0.7333333333333333
474,0,21700832,0.2,0.5333333333333333
475,0,21700820,0.6,0.6
476,0,21700817,0.4,0.6666666666666666
477,0,21700818,0.6,0.6
478,0,21700823,0.8666666666666667,0.5333333333333333
479,0,21700819,0.4666666666666667,0.4
480,0,21700821,0.4,0.6
481,0,21700824,0.6666666666666666,0.5333333333333333
482,0,21700822,0.26666666666666666,0.3333333333333333
483,0,21700825,0.26666666666666666,0.6
484,0,21700811,0.3333333333333333,0.4666666666666667
485,0,21700812,0.7333333333333333,0.26666666666666666
486,0,21700813,0.5333333333333333,0.6
487,0,21700814,0.6,0.5333333333333333
488,0,21700815,0.6666666666666666,0.2
489,0,21700816,0.7333333333333333,0.6
490,0,21700805,0.4,0.26666666666666666
491,0,21700806,0.4666666666666667,0.8
492,0,21700808,0.4,0.6
493,0,21700807,0.3333333333333333,0.4
494,0,21700810,0.2,0.4666666666666667
495,0,21700797,0.26666666666666666,0.4
496,0,21700798,0.6666666666666666,0.6666666666666666
497,0,21700800,0.26666666666666666,0.7333333333333333
498,0,21700801,0.3333333333333333,0.6
499,0,21700799,0.4,0.4
500,0,21700802,0.6,0.6
501,0,21700803,0.7333333333333333,0.5333333333333333
502,0,21700804,0.6666666666666666,0.2
503,0,21700791,0.6666666666666666,0.6
504,0,21700790,0.3333333333333333,0.6666666666666666
505,0,21700793,0.6,0.5333333333333333
506,0,21700792,0.5333333333333333,0.2
507,0,21700794,0.4666666666666667,0.6
508,0,21700795,0.26666666666666666,0.26666666666666666
509,0,21700796,0.6,0.26666666666666666
510,0,21700784,0.6666666666666666,0.7333333333333333
511,0,21700786,0.3333333333333333,0.3333333333333333
512,0,21700787,0.6666666666666666,0.4666666666666667
513,0,21700785,0.26666666666666666,0.5333333333333333
514,0,21700788,0.6,0.6
515,0,21700789,0.26666666666666666,0.6
516,0,21700775,0.6,0.26666666666666666
517,0,21700778,0.26666666666666666,0.6
518,0,21700777,0.6666666666666666,0.6666666666666666
519,0,21700776,0.26666666666666666,0.6
520,0,21700779,0.4,0.7333333333333333
521,0,21700781,0.5333333333333333,0.5333333333333333
522,0,21700780,0.4,0.6666666666666666
523,0,21700783,0.26666666666666666,0.2
524,0,21700782,0.4666666666666667,0.8
525,0,21700774,0.26666666666666666,0.8
526,0,21700767,0.6666666666666666,0.3333333333333333
527,0,21700766,0.5333333333333333,0.6666666666666666
528,0,21700769,0.6,0.9333333333333332
532,0,21700768,0.3333333333333333,0.5333333333333333
533,0,21700770,0.6,0.6666666666666666
534,0,21700771,0.5333333333333333,0.3333333333333333
535,0,21700772,0.6666666666666666,0.6
536,0,21700773,0.26666666666666666,0.4666666666666667
537,0,21700761,0.26666666666666666,0.4666666666666667
538,0,21700762,0.6,0.6666666666666666
539,0,21700763,0.4,0.5333333333333333
540,0,21700764,0.5333333333333333,0.7333333333333333
541,0,21700765,0.4666666666666667,0.6666666666666666
542,0,21700758,0.6,0.3333333333333333
543,0,21700753,0.6,0.5333333333333333
544,0,21700754,0.2,0.5333333333333333
545,0,21700756,0.3333333333333333,0.6666666666666666
546,0,21700755,0.4,0.5333333333333333
547,0,21700757,0.3333333333333333,0.7333333333333333
548,0,21700760,0.26666666666666666,0.2
549,0,21700759,0.8,0.3333333333333333
553,0,21700744,0.5333333333333333,0.6666666666666666
554,0,21700746,0.6666666666666666,0.4666666666666667
555,0,21700748,0.6666666666666666,0.2
556,0,21700749,0.6,0.2
557,0,21700745,0.3333333333333333,0.3333333333333333
558,0,21700751,0.4,0.8
559,0,21700750,0.5333333333333333,0.4666666666666667
560,0,21700747,0.2,0.3333333333333333
561,0,21700752,0.6666666666666666,0.7333333333333333
562,0,21700738,0.5333333333333333,0.5333333333333333
563,0,21700739,0.3333333333333333,0.5333333333333333
564,0,21700741,0.5333333333333333,0.6666666666666666
565,0,21700740,0.4666666666666667,0.3333333333333333
566,0,21700743,0.4666666666666667,0.6
567,0,21700742,0.2,0.6666666666666666
568,0,21700736,0.6666666666666666,0.6666666666666666
569,0,21700732,0.6,0.3333333333333333
570,0,21700731,0.4,0.5333333333333333
571,0,21700733,0.6666666666666666,0.6666666666666666
572,0,21700735,0.6,0.5333333333333333
573,0,21700734,0.3333333333333333,0.26666666666666666
574,0,21700737,0.4666666666666667,0.26666666666666666
575,0,21700725,0.4666666666666667,0.2
576,0,21700724,0.3333333333333333,0.6666666666666666
577,0,21700726,0.4,0.5333333333333333
578,0,21700727,0.6666666666666666,0.6
579,0,21700730,0.4666666666666667,0.26666666666666666
580,0,21700728,0.8,0.6666666666666666
581,0,21700729,0.4666666666666667,0.4
582,0,21700714,0.6,0.4666666666666667
583,0,21700716,0.6,0.3333333333333333
584,0,21700717,0.4666666666666667,0.4666666666666667
585,0,21700715,0.26666666666666666,0.4666666666666667
586,0,21700720,0.6666666666666666,0.6
587,0,21700719,0.4666666666666667,0.4
588,0,21700718,0.5333333333333333,0.6666666666666666
589,0,21700722,0.5333333333333333,0.6
590,0,21700721,0.4666666666666667,0.6666666666666666
594,0,21700723,0.3333333333333333,0.26666666666666666
595,0,21700710,0.6666666666666666,0.2
596,0,21700712,0.4666666666666667,0.26666666666666666
597,0,21700713,0.8,0.4666666666666667
598,0,21700711,0.6666666666666666,0.6
599,0,21700703,0.4666666666666667,0.3333333333333333
600,0,21700701,0.6666666666666666,0.6666666666666666
601,0,21700704,0.5333333333333333,0.5333333333333333
602,0,21700702,0.3333333333333333,0.26666666666666666
603,0,21700705,0.5333333333333333,0.6
604,0,21700707,0.6,0.5333333333333333
605,0,21700706,0.4666666666666667,0.5333333333333333
606,0,21700708,0.6,0.6666666666666666
610,0,21700709,0.6666666666666666,0.6666666666666666
611,0,21700696,0.2,0.13333333333333333
612,0,21700697,0.6666666666666666,0.4
613,0,21700698,0.5333333333333333,0.3333333333333333
614,0,21700700,0.4,0.7333333333333333
615,0,21700699,0.7333333333333333,0.26666666666666666
616,0,21700687,0.6666666666666666,0.13333333333333333
617,0,21700692,0.6666666666666666,0.5333333333333333
618,0,21700689,0.4666666666666667,0.6666666666666666
619,0,21700688,0.5333333333333333,0.26666666666666666
620,0,21700691,0.4,0.3333333333333333
621,0,21700694,0.4666666666666667,0.6666666666666666
622,0,21700690,0.6,0.5333333333333333
623,0,21700693,0.4,0.6666666666666666
624,0,21700695,0.6666666666666666,0.6666666666666666
625,0,21700683,0.8,0.13333333333333333
626,0,21700684,0.3333333333333333,0.26666666666666666
627,0,21700685,0.4,0.3333333333333333
628,0,21700686,0.6,0.4666666666666667
629,0,21700674,0.4,0.6666666666666666
630,0,21700675,0.6,0.4666666666666667
631,0,21700676,0.7333333333333333,0.6
632,0,21700677,0.6666666666666666,0.6666666666666666
633,0,21700678,0.4666666666666667,0.4
634,0,21700681,0.2,0.6666666666666666
635,0,21700679,0.4666666666666667,0.7333333333333333
636,0,21700680,0.6666666666666666,0.6666666666666666
637,0,21700682,0.6666666666666666,0.4
638,0,21700667,0.6666666666666666,0.6666666666666666
639,0,21700668,0.26666666666666666,0.6
640,0,21700670,0.6666666666666666,0.13333333333333333
641,0,21700671,0.5333333333333333,0.26666666666666666
642,0,21700669,0.4666666666666667,0.6666666666666666
643,0,21700672,0.2,0.26666666666666666
644,0,21700673,0.26666666666666666,0.5333333333333333
645,0,21700663,0.8666666666666667,0.4
646,0,21700664,0.4,0.13333333333333333
647,0,21700665,0.4666666666666667,0.7333333333333333
648,0,21700666,0.6666666666666666,0.6
649,0,21700653,0.7333333333333333,0.7333333333333333
650,0,21700655,0.26666666666666666,0.6666666666666666
651,0,21700656,0.6666666666666666,0.5333333333333333
652,0,21700654,0.6,0.7333333333333333
653,0,21700657,0.4666666666666667,0.6666666666666666
654,0,21700658,0.6666666666666666,0.26666666666666666
655,0,21700660,0.6666666666666666,0.26666666666666666
656,0,21700659,0.4,0.5333333333333333
657,0,21700661,0.13333333333333333,0.13333333333333333
658,0,21700662,0.6,0.6
659,0,21700650,0.9333333333333332,0.7333333333333333
660,0,21700649,0.06666666666666668,0.8
661,0,21700651,0.6,0.4
662,0,21700652,0.6666666666666666,0.26666666666666666
663,0,21700638,0.5333333333333333,0.7333333333333333
664,0,21700639,0.3333333333333333,0.7333333333333333
665,0,21700642,0.26666666666666666,0.26666666666666666
666,0,21700640,0.8,0.3333333333333333
667,0,21700641,0.6,0.7333333333333333
668,0,21700644,0.4,0.5333333333333333
669,0,21700645,0.6666666666666666,0.26666666666666666
670,0,21700643,0.6666666666666666,0.13333333333333333
671,0,21700646,0.4666666666666667,0.6
672,0,21700647,0.13333333333333333,0.6
673,0,21700648,0.5333333333333333,0.5333333333333333
674,0,21700634,0.4666666666666667,0.3333333333333333
675,0,21700635,0.3333333333333333,0.7333333333333333
676,0,21700636,0.26666666666666666,0.6
677,0,21700637,0.8,0.7333333333333333
678,0,21700627,0.4,0.2
679,0,21700628,0.4666666666666667,0.13333333333333333
680,0,21700629,0.8,0.6666666666666666
681,0,21700631,0.8,0.5333333333333333
682,0,21700630,0.8,0.26666666666666666
683,0,21700632,0.3333333333333333,0.5333333333333333
684,0,21700633,0.7333333333333333,0.6666666666666666
685,0,21700622,0.3333333333333333,0.4666666666666667
686,0,21700618,0.8,0.13333333333333333
687,0,21700619,0.6,0.5333333333333333
688,0,21700620,0.8,0.06666666666666668
689,0,21700621,0.6666666666666666,0.2
690,0,21700624,0.7333333333333333,0.8
691,0,21700625,0.6666666666666666,0.7333333333333333
692,0,21700626,0.26666666666666666,0.5333333333333333
693,0,21700623,0.8,0.4
694,0,21700614,0.3333333333333333,0.9333333333333332
