CURRENT_GAME_ID,GAME_DATE_EST,TEAM_NAME_AWAY,TEAM_NAME_HOME,WIN_HOME,NET_RTG_HOME,NET_RTG_AWAY,WIN_PERCENTAGE_A,WIN_PERCENTAGE_B
21701174,2018-04-04,Spurs,Lakers,1,-1.9044489808367968,5.355868189828727,0.3333333333333333,0.6
21701171,2018-04-04,Celtics,Raptors,1,-3.3079731948926607,-0.1856621790106701,0.6666666666666666,0.6666666666666666
21701156,2018-04-03,Raptors,Cavaliers,1,5.707155526292695,0.2216502227061312,0.7333333333333333,0.7333333333333333
21701157,2018-04-03,Nets,76ers,1,15.49066972614328,1.934824483853653,0.8,0.3333333333333333
21701159,2018-04-03,Magic,Knicks,0,-14.651119681121493,-13.648970710926427,0.2,0.26666666666666666
21701158,2018-04-03,Hawks,Heat,1,9.70771422786811,-2.0017522156468246,0.6,0.2
21701161,2018-04-03,Wizards,Rockets,1,-4.961830282495875,10.989901167386124,0.8666666666666667,0.4
21701160,2018-04-03,Hornets,Bulls,1,4.294230801132336,-16.87987912490459,0.3333333333333333,0.4
21701163,2018-04-03,Warriors,Thunder,0,-4.5229170813246835,-7.197897670536313,0.6,0.5333333333333333
21701165,2018-04-03,Pacers,Nuggets,1,-4.5545041458326665,0.4551862520184216,0.5333333333333333,0.7333333333333333
21701164,2018-04-03,Trail Blazers,Mavericks,1,-7.107889125312598,5.1408776764099935,0.26666666666666666,0.8
21701162,2018-04-03,Celtics,Bucks,1,-4.95040405902283,7.3398175029231965,0.5333333333333333,0.7333333333333333
21701166,2018-04-03,Lakers,Jazz,1,9.727518377456107,2.897860288996668,0.8,0.4
21701167,2018-04-03,Kings,Suns,1,-11.571865896419187,-12.141680163290765,0.0,0.4
21701168,2018-04-03,Spurs,Clippers,1,5.675592518650774,2.9194157084294905,0.4666666666666667,0.6
21701143,2018-04-01,76ers,Hornets,0,9.253291734830363,17.349336109795892,0.4,0.8
21701144,2018-04-01,Wizards,Bulls,1,-21.30197238541907,-12.579643322929385,0.3333333333333333,0.4
21701146,2018-04-01,Pacers,Clippers,0,4.911072429294798,-2.9278852262403063,0.5333333333333333,0.7333333333333333
21701145,2018-04-01,Rockets,Spurs,1,2.6635126008505665,10.093352536726565,0.5333333333333333,0.9333333333333332
21701150,2018-04-01,Thunder,Pelicans,0,-4.8877212384428645,-3.3202754290264602,0.5333333333333333,0.6
21701148,2018-04-01,Pistons,Nets,0,1.0312810253788671,-7.309109630996013,0.3333333333333333,0.4666666666666667
21701147,2018-04-01,Magic,Hawks,1,-12.822830114918766,-16.522066336918165,0.2,0.26666666666666666
21701149,2018-04-01,Mavericks,Cavaliers,1,6.957865812878198,-1.6041076631328153,0.6666666666666666,0.26666666666666666
21701151,2018-04-01,Jazz,Timberwolves,0,-6.238039826456473,5.892648867628622,0.5333333333333333,0.8
21701152,2018-04-01,Bucks,Nuggets,1,21.119942054410693,9.804438368093415,0.5333333333333333,0.5333333333333333
21701153,2018-04-01,Suns,Warriors,1,-7.3507639600307275,-17.299698782508045,0.5333333333333333,0.06666666666666668
21701154,2018-04-01,Grizzlies,Trail Blazers,1,2.196955681099816,-2.685972554354464,0.8,0.2
21701155,2018-04-01,Kings,Lakers,0,4.181298605759018,-6.898188617990968,0.4666666666666667,0.3333333333333333
21701138,2018-03-31,Hornets,Wizards,1,-3.676682090830745,2.4093529990259483,0.4,0.4
21701139,2018-03-31,Pistons,Knicks,0,-4.8313080552411165,2.630070096607668,0.2,0.4666666666666667
21701140,2018-03-31,Raptors,Celtics,1,5.837254056348996,2.6739582062185363,0.7333333333333333,0.8
21701141,2018-03-31,Nets,Heat,0,18.329729566401845,3.2302295309629443,0.6,0.3333333333333333
21701142,2018-03-31,Warriors,Kings,0,-7.000840733372272,-10.937697177941118,0.4,0.5333333333333333
21701129,2018-03-30,Bulls,Magic,0,0.5009290278590726,-11.965440483176167,0.26666666666666666,0.26666666666666666
21701132,2018-03-30,Suns,Rockets,1,10.890355864664206,-4.116889127761986,0.9333333333333332,0.06666666666666668
21701130,2018-03-30,76ers,Hawks,0,-9.792295821320252,3.6386462429322814,0.2,0.8
21701135,2018-03-30,Grizzlies,Jazz,1,4.053089244397164,-19.242377765711133,0.7333333333333333,0.2
21701133,2018-03-30,Nuggets,Thunder,0,0.5594147368692646,-2.563707049128844,0.6666666666666666,0.4666666666666667
21701131,2018-03-30,Pelicans,Cavaliers,1,-2.411012327927125,-3.341806363112198,0.6,0.6
21701134,2018-03-30,Timberwolves,Mavericks,0,5.027721223319234,3.498678720566879,0.3333333333333333,0.4666666666666667
21701137,2018-03-30,Clippers,Trail Blazers,1,1.4732312809840096,-3.0260724414572167,0.8,0.6
21701136,2018-03-30,Bucks,Lakers,0,-6.754199111788353,2.4336836253974923,0.5333333333333333,0.4666666666666667
21701127,2018-03-29,Pacers,Kings,0,-2.517993310902547,4.883219557132968,0.4,0.6666666666666666
21701124,2018-03-29,Wizards,Pistons,1,5.935645855689442,6.013197633066689,0.4,0.4666666666666667
21701125,2018-03-29,Bulls,Heat,1,17.70634083908747,-3.4492725029558287,0.6,0.26666666666666666
21701126,2018-03-29,Thunder,Spurs,1,-6.7145935006086575,-4.6621252580033214,0.5333333333333333,0.6666666666666666
21701128,2018-03-29,Bucks,Warriors,0,-8.698572047603276,-0.0122253053656749,0.6,0.4
21701116,2018-03-28,Cavaliers,Hornets,0,8.649609874070634,4.9226895506602375,0.4666666666666667,0.6
21701117,2018-03-28,Nets,Magic,0,-5.139113811090617,-4.2519023209740325,0.26666666666666666,0.26666666666666666
21701118,2018-03-28,Knicks,76ers,1,15.34479347900904,2.6275965181145935,0.7333333333333333,0.2
21701119,2018-03-28,Trail Blazers,Grizzlies,1,-8.479185795944133,-6.584500040987187,0.13333333333333333,0.8666666666666667
21701120,2018-03-28,Hawks,Timberwolves,1,-4.783421078610778,-10.992182466951888,0.4666666666666667,0.2
21701121,2018-03-28,Celtics,Jazz,0,7.362678343958329,8.503484772186496,0.8,0.7333333333333333
21701122,2018-03-28,Clippers,Suns,0,-13.959604102102187,-1.216183089981001,0.06666666666666668,0.5333333333333333
21701123,2018-03-28,Mavericks,Lakers,1,-5.022996145064155,-3.8223220526203363,0.5333333333333333,0.3333333333333333
21701109,2018-03-27,Nuggets,Raptors,1,-1.0226024702222392,-5.8190490044293615,0.8,0.4666666666666667
21701108,2018-03-27,Spurs,Wizards,1,-0.509932924116228,9.923906598318824,0.4,0.5333333333333333
21701112,2018-03-27,Trail Blazers,Pelicans,0,-6.475856357713583,4.031242759114029,0.6666666666666666,0.8666666666666667
21701110,2018-03-27,Cavaliers,Heat,1,16.864623323281307,16.488679458999634,0.6,0.6
21701111,2018-03-27,Bulls,Rockets,1,1.9788718858862355,-14.075213466232562,0.9333333333333332,0.26666666666666666
21701114,2018-03-27,Pacers,Warriors,0,5.48324135289834,8.825787234419867,0.6666666666666666,0.6
21701115,2018-03-27,Bucks,Clippers,1,4.063810015947695,6.3171311202770895,0.5333333333333333,0.4
21701113,2018-03-27,Mavericks,Kings,0,-8.40423609611252,-5.864763317141397,0.4,0.26666666666666666
21701105,2018-03-26,Nuggets,76ers,1,16.483236000236033,4.295924807355426,0.6666666666666666,0.5333333333333333
21701106,2018-03-26,Grizzlies,Timberwolves,0,-8.245227797174472,-9.42916426536511,0.4666666666666667,0.06666666666666668
21701107,2018-03-26,Celtics,Suns,0,-16.289580189377038,-2.562417774246974,0.06666666666666668,0.6666666666666666
21701103,2018-03-26,Knicks,Hornets,1,5.661144733510483,-3.977879154304503,0.4666666666666667,0.26666666666666666
21701104,2018-03-26,Lakers,Pistons,1,4.7339805670516455,11.983858310117226,0.3333333333333333,0.6
21701094,2018-03-25,Cavaliers,Nets,0,-0.9260852877322421,3.418231429770984,0.26666666666666666,0.6
21701095,2018-03-25,Spurs,Bucks,1,-5.061645424273081,19.314333944625524,0.4,0.5333333333333333
21701096,2018-03-25,Heat,Pacers,1,5.553829252852268,-2.2745243869995515,0.6,0.6
21701097,2018-03-25,Clippers,Raptors,0,7.084381059602977,-0.394485428297358,0.8666666666666667,0.5333333333333333
21701098,2018-03-25,Knicks,Wizards,0,-0.201857661490493,-3.8186019735675374,0.4666666666666667,0.2
21701099,2018-03-25,Celtics,Kings,0,-4.491659261966689,-0.07018858836828201,0.4,0.6
21701100,2018-03-25,Trail Blazers,Thunder,0,0.9676449945251449,-2.742956037814849,0.7333333333333333,0.8666666666666667
21701101,2018-03-25,Hawks,Rockets,1,8.85474246085225,-6.114441780048274,0.9333333333333332,0.2
21701102,2018-03-25,Jazz,Warriors,0,11.14918352538904,-2.488405659439642,0.6666666666666666,0.7333333333333333
21701090,2018-03-24,Suns,Magic,1,-2.379875788550841,-24.261212873013662,0.2,0.06666666666666668
21701089,2018-03-24,Bulls,Pistons,1,1.4105016298908524,-15.937786873255101,0.26666666666666666,0.26666666666666666
21701091,2018-03-24,Pelicans,Rockets,1,14.388852546878333,6.0132050705013,0.9333333333333332,0.7333333333333333
21701092,2018-03-24,Lakers,Grizzlies,0,-4.49922938934737,4.396969558097588,0.06666666666666668,0.5333333333333333
21701093,2018-03-24,Hornets,Mavericks,0,-7.971363028978473,7.823210797926471,0.26666666666666666,0.4666666666666667
21701088,2018-03-24,Timberwolves,76ers,1,11.952522500287115,9.77113124406634,0.6666666666666666,0.5333333333333333
21701082,2018-03-23,Nets,Raptors,1,3.858273947535075,7.770838207717731,0.8,0.26666666666666666
21701078,2018-03-23,Clippers,Pacers,1,-5.119805073147361,-4.2035447847942455,0.6,0.5333333333333333
21701081,2018-03-23,Timberwolves,Knicks,0,-17.39091472288655,11.265556036719284,0.2,0.4666666666666667
21701079,2018-03-23,Nuggets,Wizards,0,-14.06668487066942,-0.8078495402122527,0.5333333333333333,0.5333333333333333
21701080,2018-03-23,Suns,Cavaliers,1,14.17790228314361,-16.540430309241138,0.5333333333333333,0.06666666666666668
21701083,2018-03-23,Bucks,Bulls,0,-9.7902022627744,-9.951460253798565,0.26666666666666666,0.3333333333333333
21701084,2018-03-23,Heat,Thunder,1,6.1497452026661685,4.551535713767706,0.7333333333333333,0.6
21701085,2018-03-23,Jazz,Spurs,1,10.147895729840883,15.52899265785878,0.4666666666666667,0.8
21701086,2018-03-23,Celtics,Trail Blazers,0,3.9140025777362912,1.2164667411945589,0.8666666666666667,0.5333333333333333
21701087,2018-03-23,Hawks,Warriors,1,-1.8882294895375225,-7.987912537255276,0.6666666666666666,0.2
21701077,2018-03-22,Hawks,Kings,1,-8.88205578779447,1.7371248089391784,0.3333333333333333,0.26666666666666666
21701072,2018-03-22,Grizzlies,Hornets,1,-0.010239729782639984,-6.112405354420396,0.4666666666666667,0.06666666666666668
21701073,2018-03-22,76ers,Magic,0,0.12632977940575785,4.596577915638576,0.2,0.6666666666666666
21701074,2018-03-22,Pistons,Rockets,1,4.431602283760874,2.5099175974787897,0.9333333333333332,0.3333333333333333
21701075,2018-03-22,Lakers,Pelicans,1,5.894216114029965,-6.790871740477713,0.7333333333333333,0.5333333333333333
21701076,2018-03-22,Jazz,Mavericks,0,-6.521230214536607,3.5707890572509835,0.26666666666666666,0.8
21701067,2018-03-21,Hornets,Nets,0,-7.295089266178813,-16.099981774297802,0.26666666666666666,0.4666666666666667
21701068,2018-03-21,Knicks,Heat,1,5.3933778188847565,-2.334919571963852,0.5333333333333333,0.2
21701070,2018-03-21,Clippers,Bucks,0,-3.6747033950621457,7.24240692053624,0.4,0.5333333333333333
21701069,2018-03-21,Nuggets,Bulls,0,-0.4307286119590401,-4.000431196226344,0.3333333333333333,0.5333333333333333
21700809,2018-03-21,Pacers,Pelicans,1,13.043019137097248,3.8433389362740087,0.7333333333333333,0.6666666666666666
21701071,2018-03-21,Wizards,Spurs,1,16.577210223751546,6.193532676506756,0.4,0.6
21701065,2018-03-21,Raptors,Cavaliers,1,7.945066045684959,-0.8600200807285532,0.5333333333333333,0.8666666666666667
21701066,2018-03-21,Grizzlies,76ers,1,10.43929860710665,2.8435541590541566,0.6666666666666666,0.06666666666666668
21701058,2018-03-20,Raptors,Magic,0,-9.278569529665496,-6.6184135503255845,0.2,0.8666666666666667
21701060,2018-03-20,Clippers,Timberwolves,1,-6.664962233555308,-7.3008491737886825,0.4,0.6
21701061,2018-03-20,Mavericks,Pelicans,1,-2.3418810985870024,-15.250998145176625,0.7333333333333333,0.3333333333333333
21701063,2018-03-20,Pistons,Suns,0,-25.216588540669346,-22.97181651147305,0.06666666666666668,0.26666666666666666
21701062,2018-03-20,Hawks,Jazz,0,25.896924218337478,9.85758051658302,0.8666666666666667,0.2
21701064,2018-03-20,Rockets,Trail Blazers,0,9.166818141862676,9.958185701968835,0.9333333333333332,0.9333333333333332
21701059,2018-03-20,Thunder,Celtics,1,5.966003829550246,4.566115017385208,0.5333333333333333,0.7333333333333333
21701051,2018-03-19,Lakers,Pacers,1,10.568772861261898,11.028595307647784,0.6666666666666666,0.5333333333333333
21701052,2018-03-19,Hornets,76ers,1,7.753398610799946,-9.672694628284018,0.6666666666666666,0.4666666666666667
21701055,2018-03-19,Bulls,Knicks,1,5.7384244623249,-14.886713170219414,0.13333333333333333,0.3333333333333333
21701054,2018-03-19,Nuggets,Heat,1,1.6193775651104187,-5.931398150838143,0.5333333333333333,0.6
21701053,2018-03-19,Grizzlies,Nets,1,4.640918843374378,-22.65032109705585,0.2,0.06666666666666668
21701056,2018-03-19,Warriors,Spurs,1,14.252346125567474,-0.43276695560008704,0.4,0.7333333333333333
21701057,2018-03-19,Pistons,Kings,0,-9.428302139712656,-20.60562238547327,0.3333333333333333,0.2
21701050,2018-03-19,Bucks,Cavaliers,1,10.938228191122112,9.013531500466208,0.5333333333333333,0.4666666666666667
21701046,2018-03-18,Thunder,Raptors,0,15.008531066816015,13.867607652631035,0.9333333333333332,0.7333333333333333
21701047,2018-03-18,Celtics,Pelicans,1,-10.500916164985156,-1.9829631270895547,0.7333333333333333,0.5333333333333333
21701048,2018-03-18,Rockets,Timberwolves,0,-13.007008482357435,9.366293805691747,0.4666666666666667,0.9333333333333332
21701049,2018-03-18,Trail Blazers,Clippers,0,6.934564009556737,7.552338554660658,0.6,0.9333333333333332
21701041,2018-03-17,Hawks,Bucks,1,-0.06672636310094049,-10.488332987323766,0.4,0.2
21701036,2018-03-17,Rockets,Pelicans,0,-2.289714987144322,8.958659663086031,0.7333333333333333,0.9333333333333332
21701039,2018-03-17,Cavaliers,Bulls,0,-6.5782041261237945,-8.209825023670554,0.4,0.5333333333333333
21701035,2018-03-17,Pacers,Wizards,1,1.0861504381300622,-0.7274927664130146,0.5333333333333333,0.6666666666666666
21701037,2018-03-17,Mavericks,Nets,1,-10.409017033231926,-5.547336932543926,0.13333333333333333,0.3333333333333333
21701038,2018-03-17,Hornets,Knicks,1,-13.369855355806653,-12.793582586256662,0.06666666666666668,0.4666666666666667
21701040,2018-03-17,Nuggets,Grizzlies,1,-28.76925818490203,-13.051288576425454,0.0,0.6
21701043,2018-03-17,Kings,Jazz,1,19.03043681705364,4.040481088954742,0.8666666666666667,0.4
21701042,2018-03-17,Timberwolves,Spurs,1,-1.280018247074608,4.575277331658548,0.3333333333333333,0.5333333333333333
21701044,2018-03-17,Warriors,Suns,0,-12.58958992100198,-3.3190810169226235,0.06666666666666668,0.7333333333333333
21701045,2018-03-17,Pistons,Trail Blazers,1,10.52293955457995,-5.805180678575411,0.8666666666666667,0.2
21701029,2018-03-16,Celtics,Magic,0,1.1130461863424228,-0.4294522582899916,0.2,0.5333333333333333
21701030,2018-03-16,Nets,76ers,1,9.922463696475882,9.982374558630319,0.6666666666666666,0.13333333333333333
21701031,2018-03-16,Mavericks,Raptors,1,18.96159483357559,12.507626765524122,0.9333333333333332,0.3333333333333333
21701032,2018-03-16,Clippers,Thunder,1,-3.626214999108491,-2.615381079808472,0.6666666666666666,0.6666666666666666
21701034,2018-03-16,Heat,Lakers,0,-0.3205599810720159,-6.886259911847382,0.6,0.4666666666666667
21701033,2018-03-16,Kings,Warriors,0,6.423244347440338,-1.1916016354456644,0.7333333333333333,0.3333333333333333
21701020,2018-03-15,Raptors,Pacers,0,11.05722236967886,10.239573527969943,0.7333333333333333,0.9333333333333332
21701022,2018-03-15,76ers,Knicks,0,-15.906059034845647,-9.94927084910681,0.06666666666666668,0.6666666666666666
21701021,2018-03-15,Hornets,Hawks,0,-5.183722226433326,-4.028631806422658,0.26666666666666666,0.4
21701023,2018-03-15,Clippers,Rockets,1,11.879296810020044,7.5165752721320045,0.9333333333333332,0.7333333333333333
21701024,2018-03-15,Bulls,Grizzlies,0,-28.85379042585868,-4.8771127510330805,0.0,0.3333333333333333
21701026,2018-03-15,Pistons,Nuggets,1,-3.722723544328531,-12.093716643303821,0.6,0.26666666666666666
21701025,2018-03-15,Pelicans,Spurs,1,-0.707469034475082,-8.98977297750855,0.26666666666666666,0.7333333333333333
21701027,2018-03-15,Suns,Jazz,1,18.508512633968266,3.056864776797404,0.8666666666666667,0.06666666666666668
21701028,2018-03-15,Cavaliers,Trail Blazers,1,7.727503960938933,0.8040400737996762,0.8,0.6
21701017,2018-03-14,Wizards,Celtics,0,7.33780471669202,4.777584209813932,0.6,0.4666666666666667
21701016,2018-03-14,Bucks,Magic,1,-2.281794311959338,5.936868392096926,0.2,0.4666666666666667
21701018,2018-03-14,Heat,Kings,1,-13.730500073549885,-12.954782277397197,0.26666666666666666,0.4666666666666667
21701019,2018-03-14,Lakers,Warriors,1,-4.8770642403512525,1.965266838353316,0.6666666666666666,0.6666666666666666
21701005,2018-03-13,Pacers,76ers,0,0.738161712460645,2.3637657472611693,0.7333333333333333,0.6666666666666666
21701008,2018-03-13,Raptors,Nets,0,5.143666241786299,4.128947170921592,0.13333333333333333,0.9333333333333332
21701009,2018-03-13,Mavericks,Knicks,0,-11.218663437501498,-13.775542086774433,0.06666666666666668,0.3333333333333333
21701006,2018-03-13,Timberwolves,Wizards,0,-6.227544603176818,5.470342669732061,0.5333333333333333,0.4666666666666667
21701007,2018-03-13,Thunder,Hawks,0,-4.826657893113783,10.713286291017779,0.3333333333333333,0.6666666666666666
21701011,2018-03-13,Hornets,Pelicans,1,3.4198495519919447,3.654709344625125,0.6666666666666666,0.4
21701010,2018-03-13,Clippers,Bulls,0,-10.774647365705183,1.1857243426441857,0.3333333333333333,0.7333333333333333
21701012,2018-03-13,Magic,Spurs,1,-6.173479532106363,-3.3105184191112755,0.26666666666666666,0.26666666666666666
21701013,2018-03-13,Pistons,Jazz,1,21.665237932802548,5.598938914868588,0.8666666666666667,0.3333333333333333
21701014,2018-03-13,Cavaliers,Suns,0,-13.17558623927902,-13.579435476694874,0.06666666666666668,0.5333333333333333
21701015,2018-03-13,Nuggets,Lakers,1,7.4481627607338945,-1.9789454325762748,0.6666666666666666,0.6666666666666666
21701001,2018-03-12,Spurs,Rockets,1,13.34802636273776,-1.8438848702340565,0.9333333333333332,0.3333333333333333
21701003,2018-03-12,Kings,Thunder,1,4.473178404237139,2.1629753164114187,0.6,0.3333333333333333
21701002,2018-03-12,Bucks,Grizzlies,0,-11.193887699469938,-9.573681755831107,0.0,0.4666666666666667
21701004,2018-03-12,Heat,Trail Blazers,1,6.6564588354121526,-3.629076617073558,0.7333333333333333,0.4666666666666667
21700992,2018-03-11,Raptors,Knicks,0,-16.979731443007537,-9.513958539669725,0.06666666666666668,0.9333333333333332
21700993,2018-03-11,Bulls,Hawks,0,-7.011299350043969,-15.732046967786268,0.3333333333333333,0.26666666666666666
21700995,2018-03-11,Jazz,Pelicans,0,7.609491688749943,10.260853509014305,0.7333333333333333,0.8666666666666667
21700994,2018-03-11,Warriors,Timberwolves,1,-0.7215993229591078,-4.071910756460419,0.4,0.7333333333333333
21700996,2018-03-11,Kings,Nuggets,1,5.599055123267824,-0.9876873233894159,0.6666666666666666,0.3333333333333333
21700998,2018-03-11,Pacers,Celtics,0,7.11652450482422,10.593368656463133,0.6666666666666666,0.6666666666666666
21700997,2018-03-11,Rockets,Mavericks,0,1.807390897321369,6.240736942863087,0.3333333333333333,0.9333333333333332
21700999,2018-03-11,76ers,Nets,0,7.210586821785783,2.465332453187422,0.2,0.6666666666666666
21701000,2018-03-11,Cavaliers,Lakers,1,-3.5367971908504856,5.8961506718430226,0.6666666666666666,0.5333333333333333
21700987,2018-03-10,Suns,Hornets,1,-11.370406669218495,-8.453426085922048,0.4,0.06666666666666668
21700989,2018-03-10,Grizzlies,Mavericks,1,-3.16493017580585,-4.6123197916482255,0.26666666666666666,0.0
21700990,2018-03-10,Spurs,Thunder,1,-16.718328191309148,-4.7265234025753795,0.5333333333333333,0.3333333333333333
21700991,2018-03-10,Magic,Clippers,1,18.29296860466688,-3.7314904639556365,0.6666666666666666,0.3333333333333333
21700988,2018-03-10,Wizards,Heat,1,6.4871052260387145,13.726066028071456,0.4,0.6
21700978,2018-03-09,Hawks,Pacers,1,-1.0139526103316001,-5.006817575998248,0.6666666666666666,0.3333333333333333
21700981,2018-03-09,Knicks,Bucks,1,-5.17849626606295,-10.900013037957757,0.4666666666666667,0.13333333333333333
21700977,2018-03-09,Bulls,Pistons,1,-9.638990475144103,-10.950930213062732,0.3333333333333333,0.26666666666666666
21700979,2018-03-09,Rockets,Raptors,1,1.9344261830842484,11.490237644767607,0.9333333333333332,1.0
21700980,2018-03-09,Jazz,Grizzlies,0,-9.828291581215737,11.714067292003266,0.0,0.8666666666666667
21700982,2018-03-09,Wizards,Pelicans,0,4.10663178843064,8.766325452746193,0.7333333333333333,0.6
21700983,2018-03-09,Lakers,Nuggets,1,-6.46507997506783,10.5426021054814,0.6,0.6666666666666666
21700984,2018-03-09,Warriors,Trail Blazers,1,19.180001268021254,13.757601079580807,0.6666666666666666,0.7333333333333333
21700986,2018-03-09,Cavaliers,Clippers,1,3.3997564864578464,7.658016338403847,0.6666666666666666,0.6
21700985,2018-03-09,Magic,Kings,1,-7.736674633294939,-14.549493048804829,0.26666666666666666,0.3333333333333333
21700972,2018-03-08,Nets,Hornets,0,3.4876230509037365,4.246695890381177,0.4666666666666667,0.13333333333333333
21700973,2018-03-08,76ers,Heat,1,-2.251769206468417,-6.029075051323267,0.3333333333333333,0.7333333333333333
